text,line,start_pos,end_pos,file,label_struck
RADIATION SAFETY ....................................................................................................22 2RS7 Radiological Environmental Monitoring Program (71124.07) ..............................22 4.,21,1960,2177,ML15313A275.txt,U
"OTHER ACTIVITIES .....................................................................................................25 4OA1 Performance Indicator Verification (71151) ........................................................25 4OA2 Identification and Resolution of Problems (71152) .............................................27 4OA3 Follow-Up of Events and Notices of Enforcement Discretion (71153).................28 4OA6 Management Meetings ......................................................................................30 4OA7 Licensee-Identified Violations ............................................................................30 SUPPLEMENTAL INFORMATION............................................................................................. 2 Key Points of Contact ..................................................................................................... 2 List of Items Opened, Closed, and Discussed ................................................................ 2 List of Documents Reviewed .......................................................................................... 3 List of Acronyms Used...................................................................................................10",21,2177,3426,ML15313A275.txt,U
"SUMMARY OF FINDINGS Inspection Report 05000282/2015003, 05000306/2015003, and 07200010/2015001; 07/01/2015Â­09/30/2015, Prairie Island Nuclear Generating Plant, Units 1 and 2; Operability Determinations and Functionality Assessments.",23,0,233,ML15313A275.txt,U
"This report covers a 3-month period of inspection by resident inspectors, announced baseline inspections by regional inspectors, and an inspection of operational activities of an Independent Spent Fuel Storage Installation (ISFSI).",23,233,464,ML15313A275.txt,U
Two U.S. Nuclear Regulatory Commission (NRC) identified findings and one Severity Level IV violation were identified during this inspection.,23,464,604,ML15313A275.txt,U
The findings and violation were considered non-cited violations of NRC regulations.,23,604,687,ML15313A275.txt,U
"The significance of inspection findings is indicated by their color (i.e., greater than Green, or Green, White, Yellow, Red) and determined using Inspection Manual Chapter (IMC) 0609, ""Significance Determination Process"" dated June 2, 2011.",23,687,927,ML15313A275.txt,U
"Cross-cutting aspects are determined IMC 0310, ""Aspects Within the Cross-Cutting Areas"" effective date December 4, 2014.",23,927,1047,ML15313A275.txt,U
"All violations of NRC requirements are dispositioned in accordance with the NRC's Enforcement Policy dated July 9, 2013.",23,1047,1167,ML15313A275.txt,U
"The NRC's program for overseeing the safe operation of commercial nuclear power reactors is described in NUREG-1649, ""Reactor Oversight Process"" Revision 4, dated December 2006.",23,1167,1344,ML15313A275.txt,U
Cornerstone: Mitigating Systems Green.,23,1344,1382,ML15313A275.txt,U
"A finding of very low safety significance with two examples and an associated non-cited violation of Title 10, Code of Federal Regulations (CFR), Part 50, Appendix B, Criterion V, ""Instructions, Procedures, and Drawings,"" was identified by the inspectors for the licensee's failure to accomplish the requirements of procedure FP-OP-OL-01, ""Operability/Functionality Determination,"" Revision 14.",23,1382,1776,ML15313A275.txt,"P, T"
"Specifically, on two occasions, the licensee failed to determine compensatory measures following the identification of a Updated Safety Analysis Report (USAR) non-conforming condition associated with the Units 1 and 2 residual heat removal (RHR) recirculation sump valves on August 31, 2015, and for a degraded condition of the Unit 1 `B' RHR recirculation sump valves on September 14, 2015.",23,1776,2167,ML15313A275.txt,T
The licensee entered the issues into the Corrective Action Program (CAP) as CAPs 01491302 and 01491900.,23,2167,2270,ML15313A275.txt,U
"The inspectors determined that the licensee's failure to accomplish the requirements of procedure FP-OP-OL-01, ""Operability/Functionality Determination,"" Revision 14, to properly determine compensatory measures for operable but degraded and operable but non-conforming conditions was a performance deficiency.",23,2270,2579,ML15313A275.txt,"P, T"
"The performance deficiency, with two examples, was determined to be more than minor and a finding in accordance with Inspection Manual Chapter (IMC) 0612, Appendix B, ""Issue Screening,"" because it was associated with the Mitigating Systems cornerstone attribute of equipment performance and affected the associated cornerstone objective to ensure the availability, reliability, and capability of systems that respond to initiating events to prevent undesirable consequences.",23,2579,3053,ML15313A275.txt,U
"Specifically, the licensee failed on two occasions to properly determine compensatory measures to maintain or enhance operability of Technical Specification (TS) Systems, Structures, and Components (SSCs) that were not fully qualified until final corrective actions were taken.",23,3053,3330,ML15313A275.txt,T
"The inspectors applied IMC 0609, Attachment 4, ""Initial Characterization of Findings,"" to this finding.",23,3330,3433,ML15313A275.txt,U
"The inspectors answered ""No"" to all questions within Table 3, ""SDP Appendix Router,"" and transitioned to IMC 0609, Appendix A, ""The Significance Determination Process (SDP) for Findings At-Power.""",23,3433,3629,ML15313A275.txt,U
"Per Exhibit 2, ""Mitigating Systems Screening Questions,"" the inspectors 2",23,3629,3702,ML15313A275.txt,U
"determined that because the finding was a qualification deficiency and did not impact operability of the TS SSCs, the finding screened as very low safety significance (Green).",25,0,176,ML15313A275.txt,U
"The inspectors determined that the performance characteristic of the finding that was the most significant causal factor for the performance deficiency was associated with the cross-cutting aspect of Consistent Process in the Human Performance cross-cutting area, involving individuals using a consistent, systematic approach to make decisions.",25,176,520,ML15313A275.txt,H
"Specifically, the licensee did not apply a consistent, systematic approach for determining the appropriateness of compensatory measures while making operability decisions for the degraded and non-conforming conditions associated with the RHR recirculation sump valves.",25,520,788,ML15313A275.txt,O
[H.13] (Section 1R15.1) Green.,25,788,818,ML15313A275.txt,U
"A finding of very low safety significance and an associated non-cited violation of Title 10, CFR, Part 50, Appendix B, Criterion V, ""Instructions, Procedures, and Drawings,"" was identified by the inspectors for the licensee's failure to accomplish the requirements of procedure FP-OP-OL-01, ""Operability/Functionality Determination,"" Revision 14.",25,818,1164,ML15313A275.txt,P
"Specifically, on August 9, 2015, following the discovery of a non-functional D6 building ventilation system and declaration of inoperability of Buses 26, 221, 222, and the D6 DG, the licensee improperly declared the affected TS SSCs operable and fully qualified without restoring functionality of the ventilation TS support system or implementing appropriate compensatory measures per the requirements of FP-OP-OL-01.",25,1164,1581,ML15313A275.txt,"T, P"
The licensee entered the issue into the Corrective Action Program as CAP 01490027.,25,1581,1663,ML15313A275.txt,U
"The inspectors determined that the licensee's failure to accomplish the requirements of procedure FP-OP-OL-01, ""Operability/Functionality Determination,"" Revision 14 was a performance deficiency.",25,1663,1858,ML15313A275.txt,P
"The performance deficiency was determined to be more than minor and a finding in accordance with IMC 0612, Appendix B, ""Issue Screening,"" because it was associated with the Mitigating Systems cornerstone attribute of equipment performance and affected the associated cornerstone objective to ensure the availability, reliability, and capability of systems that respond to initiating events to prevent undesirable consequences.",25,1858,2284,ML15313A275.txt,U
"Specifically, the licensee improperly declared the TS SSCs operable and fully qualified without restoring functionality of a TS support system or implementing appropriate compensatory measures.",25,2284,2477,ML15313A275.txt,U
"The inspectors applied IMC 0609, Attachment 4, ""Initial Characterization of Findings,"" to this finding.",25,2477,2580,ML15313A275.txt,U
"The inspectors answered ""No"" to all questions within Table 3, ""SDP Appendix Router,"" and transitioned to IMC 0609, Appendix A, ""The Significance Determination Process (SDP) for Findings At-Power.""",25,2580,2776,ML15313A275.txt,U
"Per Exhibit 2, ""Mitigating Systems Screening Questions,"" the inspectors answered ""No"" to all questions under Section A, therefore the finding screened as very low safety significance (Green).",25,2776,2967,ML15313A275.txt,U
"The inspectors determined that the performance characteristic of the finding that was the most significant causal factor for the performance deficiency was associated with the cross-cutting aspect of Challenge the Unknown in the Human Performance cross-cutting area, involving individuals stopping when faced with uncertain conditions and evaluating and managing risk prior to proceeding.",25,2967,3355,ML15313A275.txt,U
"Specifically, the licensee did not properly evaluate and manage uncertain conditions associated with the ventilation system and impacts on TS SSC operability prior to proceeding with declaration of full qualification.",25,3355,3572,ML15313A275.txt,O
[H.11] (Section 1R15.2),25,3572,3595,ML15313A275.txt,U
3,27,0,1,ML15313A275.txt,U
Licensee-Identified Violations Â· Violations of very low safety or security significance or Severity Level IV that were identified by the licensee have been reviewed by the NRC.,29,0,177,ML15313A275.txt,U
Corrective actions taken or planned by the licensee have been entered into the licensee's CAP.,29,177,271,ML15313A275.txt,U
These violations and CAP tracking numbers are listed in Section 4OA7 of this report.,29,271,355,ML15313A275.txt,U
4,31,0,1,ML15313A275.txt,U
REPORT DETAILS Summary of Plant Status Units 1 and 2 operated at full power for the entirety of the inspection period with the exception of brief down-power maneuvers to accomplish planned surveillance testing activities.,33,0,222,ML15313A275.txt,U
1,33,222,224,ML15313A275.txt,U
"REACTOR SAFETY Cornerstones: Initiating Events, Mitigating Systems, Barrier Integrity, and Emergency Preparedness 1R04 Equipment Alignment (71111.04) .1 a.",33,224,379,ML15313A275.txt,U
Partial Walk Down Inspection Scope The inspectors performed partial walk downs of the following risk-significant systems: Â· Â· Â· 11 residual heat removal (RHR) system with 12 RHR out-of-service for planned maintenance; Unit 1 containment fan coil units; and 121 safeguards travelling screen system.,33,379,676,ML15313A275.txt,U
The inspectors selected these systems based on their risk significance relative to the Reactor Safety Cornerstones at the time they were inspected.,35,0,147,ML15313A275.txt,U
"The inspectors attempted to identify any discrepancies that could impact the function of the system and, therefore, potentially increase risk.",35,147,289,ML15313A275.txt,U
"The inspectors reviewed applicable operating procedures, system diagrams, Updated Safety Analysis Report (USAR), Technical Specification (TS) requirements, outstanding work orders (WOs), corrective action program (CAP) documents, and the impact of ongoing work activities on redundant trains of equipment in order to identify conditions that could have rendered the systems incapable of performing their intended functions.",35,289,712,ML15313A275.txt,U
The inspectors also walked down accessible portions of the systems to verify system components and support equipment were aligned correctly and operable.,35,712,865,ML15313A275.txt,U
The inspectors examined the material condition of the components and observed operating parameters of equipment to verify that there were no obvious deficiencies.,35,865,1027,ML15313A275.txt,U
The inspectors also verified that the licensee had properly identified and resolved equipment alignment problems that could cause initiating events or impact the capability of mitigating systems or barriers and entered them into the CAP with the appropriate significance characterization.,35,1027,1315,ML15313A275.txt,U
Documents reviewed are listed in the Attachment to this report.,35,1315,1378,ML15313A275.txt,U
These activities constituted three partial walk down samples as defined in Inspection Procedure (IP) 71111.04Â­05.,35,1378,1491,ML15313A275.txt,U
b.,35,1491,1493,ML15313A275.txt,U
Findings No findings were identified.,35,1493,1530,ML15313A275.txt,U
5,37,0,1,ML15313A275.txt,U
.2 a.,39,0,6,ML15313A275.txt,U
"Complete Walk Down Inspection Scope On September 8, 2015, the inspectors performed a complete system alignment inspection of the cooling water (CL) system to verify the functional capability of the system.",41,0,205,ML15313A275.txt,U
This system was selected because it was considered both safety significant and risk significant in the licensee's probabilistic risk assessment.,41,205,349,ML15313A275.txt,U
"The inspectors walked down the system to review mechanical and electrical equipment lineups; electrical power availability; system pressure and temperature indications, as appropriate; component labeling; component lubrication; component and equipment cooling; hangers and supports; operability of support systems; and to ensure that ancillary equipment or debris did not interfere with equipment operation.",41,349,756,ML15313A275.txt,U
A review of a sample of past and outstanding WOs was performed to determine whether any deficiencies significantly affected the system function.,41,756,900,ML15313A275.txt,U
"In addition, the inspectors reviewed the CAP database to ensure that system equipment alignment problems were being identified and appropriately resolved.",41,900,1054,ML15313A275.txt,U
Documents reviewed are listed in the Attachment to this report.,41,1054,1117,ML15313A275.txt,U
These activities constituted one complete walk down sample as defined in IP 71111.04Â­05.,41,1117,1205,ML15313A275.txt,U
b.,43,0,2,ML15313A275.txt,U
Findings No findings were identified.,45,0,37,ML15313A275.txt,U
1R05 Fire Protection (71111.05AQ) .1 a.,47,0,39,ML15313A275.txt,U
"Quarterly Inspection Inspection Scope The inspectors conducted fire protection walkdowns which were focused on availability, accessibility, and the condition of firefighting equipment in the following risk-significant plant areas: Â· Â· Â· Â· Fire Detection Zone 82, D1 Diesel Generator Room; ""Level #1 Diesel Room, El.",47,39,354,ML15313A275.txt,U
"695',"" Revision 31; Fire Detection Zone 2, Fire Areas 31 & 32; ""Auxiliary Feedwater Pump Rooms, El.",47,354,453,ML15313A275.txt,U
"695',"" Revision 30; Fire Detection Zone 10, Fire Area 1; ""Reactor Building Unit 1, El.",47,453,539,ML15313A275.txt,U
"697',"" Revision 18; and Fire Detection Zone 19, Fire Areas 59, 84 & 65; ""Unit 1 Auxiliary Building & Hot Chemistry Lab, El.",47,539,662,ML15313A275.txt,U
"715',"" Revision 32.",47,662,681,ML15313A275.txt,U
"The inspectors reviewed areas to assess if the licensee had implemented a fire protection program that adequately controlled combustibles and ignition sources within the plant, effectively maintained fire detection and suppression capability, maintained passive fire protection features in good material condition, and implemented adequate compensatory measures for out-of-service, degraded or inoperable fire protection equipment, systems, or features in accordance with the licensee's fire plan.",49,0,497,ML15313A275.txt,U
The inspectors selected fire areas based on their overall contribution to internal fire risk as 6,49,497,594,ML15313A275.txt,U
"documented in the plant's Individual Plant Examination of External Events with later additional insights, their potential to impact equipment which could initiate or mitigate a plant transient, or their impact on the plant's ability to respond to a security event.",51,0,265,ML15313A275.txt,U
"Using the documents listed in the Attachment to this report, the inspectors verified that fire hoses and extinguishers were in their designated locations and available for immediate use; that fire detectors and sprinklers were unobstructed; that transient material loading was within the analyzed limits; and fire doors, dampers, and penetration seals appeared to be in satisfactory condition.",51,265,658,ML15313A275.txt,U
The inspectors also verified that minor issues identified during the inspection were entered into the licensee's CAP.,51,658,775,ML15313A275.txt,U
Documents reviewed are listed in the Attachment to this report.,51,775,838,ML15313A275.txt,U
These activities constituted four quarterly inspection samples as defined in IP 71111.05Â­05.,51,838,930,ML15313A275.txt,U
b.,51,930,932,ML15313A275.txt,U
Findings No findings were identified.,51,932,969,ML15313A275.txt,U
1R06 Flood Protection Measures (71111.06) .1 a. Cables Located in Underground Bunkers/Manholes Inspection Scope The inspectors selected underground bunkers/manholes subject to flooding that contained cables whose failure could disable risk-significant equipment.,51,969,1231,ML15313A275.txt,U
"The inspectors determined that the cables were not submerged, that splices were intact, and that appropriate cable support structures were in place.",51,1231,1379,ML15313A275.txt,U
The inspectors verified that drainage of the area was available.,51,1379,1443,ML15313A275.txt,U
The inspectors also reviewed the licensee's corrective action documents with respect to submerged cable issues.,51,1443,1554,ML15313A275.txt,U
Documents reviewed are listed in the Attachment to this report.,51,1554,1617,ML15313A275.txt,U
The inspectors performed a walkdown of the following underground bunkers/manholes subject to flooding: Â· 13.8 kilovolt (kV) cable vault.,51,1617,1753,ML15313A275.txt,U
This inspection constituted one cables located in underground bunkers/manholes sample as defined in IP 71111.06Â­05.,53,0,115,ML15313A275.txt,U
b.,53,115,117,ML15313A275.txt,U
Findings No findings were identified.,53,117,154,ML15313A275.txt,U
"1R11 Licensed Operator Requalification Program (71111.11) .1 a. Resident Inspector Quarterly Review of Licensed Operator Requalification (71111.11Q) Inspection Scope On September 15, 2015, the inspectors observed a crew of licensed operators in the plant's simulator during licensed operator requalification training.",53,154,471,ML15313A275.txt,U
"The inspectors verified that operator performance was adequate, evaluators were identifying and documenting crew performance problems, and that training was being conducted in accordance with licensee procedures.",53,471,683,ML15313A275.txt,U
The inspectors evaluated the following areas: 7,53,683,730,ML15313A275.txt,U
Â· Â· Â· Â· Â· Â· Â· Â·,55,0,16,ML15313A275.txt,U
"licensed operator performance; crew's clarity and formality of communications; ability to take timely actions in the conservative direction; prioritization, interpretation, and verification of annunciator alarms; correct use and implementation of abnormal and emergency procedures; control board manipulations; oversight and direction from supervisors; and ability to identify and implement appropriate TS actions and Emergency Plan actions and notifications.",57,0,459,ML15313A275.txt,U
The crew's performance in these areas was compared to pre-established operator action expectations and successful critical task completion requirements.,59,0,152,ML15313A275.txt,U
Documents reviewed are listed in the Attachment to this report.,59,152,215,ML15313A275.txt,U
This inspection constituted one resident inspector quarterly review of licensed operator requalification sample as defined in IP 71111.11Â­05.,59,215,356,ML15313A275.txt,U
b.,59,356,358,ML15313A275.txt,U
Findings No findings were identified.,59,358,395,ML15313A275.txt,U
".2 a. Biennial Written and Annual Operating Test Results (71111.11A) Inspection Scope The inspectors reviewed the overall pass/fail results of the Biennial Written Examination, and the Annual Operating Test, administered by the licensee from June 8, 2015, through September 18, 2015, required by Title 10, CFR, Part 55.59(a).",59,395,720,ML15313A275.txt,U
"The results were compared to the thresholds established in Inspection Manual Chapter 0609, Appendix I, ""Licensed Operator Requalification Significance Determination Process,"" to assess the overall adequacy of the licensee's Licensed Operator Requalification Training (LORT) Program to meet the requirements of 10 CFR 55.59.",59,720,1043,ML15313A275.txt,U
(Section 02.02) This inspection constituted one annual biennial written and annual operating test results sample as defined in IP 71111.11-05. b.,59,1043,1188,ML15313A275.txt,U
Findings No findings were identified.,59,1188,1225,ML15313A275.txt,U
".3 a. Biennial Review (71111.11B) Inspection Scope The following inspection activities were conducted during the weeks of August 10, 2015, and August 17, 2015, to assess: (1) the effectiveness and adequacy of the facility licensee's implementation and maintenance of its Systems Approach To Training (SAT) based LORT Program, put into effect to satisfy the requirements of 10 CFR 55.59; (2) conformance with the requirements of 10 CFR 55.46 for use of a plant referenced simulator to conduct operator licensing examinations and for satisfying experience requirements; and (3) conformance with the operator license conditions specified in 10 CFR 55.53.",59,1225,1876,ML15313A275.txt,U
The documents reviewed are listed in the Attachment to this report.,59,1876,1943,ML15313A275.txt,U
8,59,1943,1944,ML15313A275.txt,U
Â·,61,0,2,ML15313A275.txt,U
Licensee Requalification Examinations (10 CFR 55.59(c); SAT Element 4 as Defined in 10 CFR 55.4): The inspectors reviewed the licensee's program for development and administration of the LORT biennial written examination and annual operating tests to assess the licensee's ability to develop and administer examinations that are acceptable for meeting the requirements of 10 CFR 55.59(a).,63,0,388,ML15313A275.txt,U
"The inspectors conducted a detailed review of one biennial requalification written examination to assess content, level of difficulty, and quality of the written examination materials.",63,388,572,ML15313A275.txt,U
"(Section 02.03) The inspectors conducted a detailed review of ten Job Performance Measurers (JPMs) and four dynamic simulator scenarios to assess content, level of difficulty, and quality of the operating test materials.",63,572,792,ML15313A275.txt,U
"(Section 02.04) The inspectors observed the administration of the annual operating test to assess the licensee's effectiveness in conducting the examination(s), including the conduct of pre-examination briefings, evaluations of individual operator and crew performance, and post-examination analysis.",63,792,1092,ML15313A275.txt,U
The inspectors evaluated the performance of two simulator crews in parallel with the facility evaluators during four dynamic simulator scenarios and evaluated various licensed crew members concurrently with facility evaluators during the administration of several JPMs.,63,1092,1361,ML15313A275.txt,U
(Section 02.05) The inspectors assessed the adequacy and effectiveness of the remedial training conducted since the last requalification examinations and the training planned for the current examination cycle to ensure that they addressed weaknesses in licensed operator or crew performance identified during training and plant operations.,63,1361,1700,ML15313A275.txt,U
The inspectors reviewed remedial training procedures and individual remedial training plans.,63,1700,1792,ML15313A275.txt,U
(Section 02.07),63,1792,1807,ML15313A275.txt,U
-,65,0,1,ML15313A275.txt,U
-,67,0,1,ML15313A275.txt,U
-,69,0,1,ML15313A275.txt,U
Â·,71,0,1,ML15313A275.txt,U
"Conformance with Examination Security Requirements (10 CFR 55.49): The inspectors conducted an assessment of the licensee's processes related to examination physical security and integrity (e.g., predictability and bias) to verify compliance with 10 CFR 55.49, ""Integrity of Examinations and Tests.""",73,0,299,ML15313A275.txt,U
"The inspectors reviewed the facility licensee's examination security procedure, and observed the implementation of physical security controls (e.g., access restrictions and simulator input/output controls) and integrity measures (e.g., security agreements, sampling criteria, bank use, and test item repetition) throughout the inspection period.",73,299,644,ML15313A275.txt,U
(Section 02.06) Conformance with Operator License Conditions (10 CFR 55.53): The inspectors reviewed the facility licensee's program for maintaining active operator licenses and to assess compliance with 10 CFR 55.53(e) and (f).,73,644,872,ML15313A275.txt,U
"The inspectors reviewed the procedural guidance and the process for tracking on-shift hours for licensed operators, and which control room positions were granted watch-standing credit for maintaining active operator licenses.",73,872,1097,ML15313A275.txt,U
"Additionally, medical records for 10 licensed operators were reviewed for compliance with 10 CFR 55.53(I).",73,1097,1203,ML15313A275.txt,U
(Section 02.08),73,1203,1218,ML15313A275.txt,U
Â·,75,0,1,ML15313A275.txt,U
9,77,0,1,ML15313A275.txt,U
Â·,79,0,2,ML15313A275.txt,U
Conformance with Simulator Requirements Specified in 10 CFR 55.46: The inspectors assessed the adequacy of the licensee's simulation facility (simulator) for use in operator licensing examinations and for satisfying experience requirements.,81,0,240,ML15313A275.txt,U
"The inspectors reviewed a sample of simulator performance test records (e.g., transient tests, malfunction tests, scenario based tests, post-event tests, steady state tests, and core performance tests), simulator discrepancies, and the process for ensuring continued assurance of simulator fidelity in accordance with 10 CFR 55.46.",81,240,571,ML15313A275.txt,U
The inspectors reviewed and evaluated the discrepancy corrective action process to ensure that simulator fidelity was being maintained.,81,571,706,ML15313A275.txt,U
"Open simulator discrepancies were reviewed for importance relative to the impact on 10 CFR 55.45 and 55.59 operator actions, as well as on nuclear and thermal hydraulic operating characteristics.",81,706,901,ML15313A275.txt,U
"(Section 02.09) Problem Identification and Resolution (10 CFR 55.59(c); SAT Element 5 as Defined in 10 CFR 55.4): The inspectors assessed the licensee's ability to identify, evaluate, and resolve problems associated with licensed operator performance (a measure of the effectiveness of its LORT Program and their ability to implement appropriate corrective actions to maintain its LORT Program up to date).",81,901,1307,ML15313A275.txt,U
"The inspectors reviewed documents related to licensed operator performance issues (e.g., recent examination and inspection reports including Cited and Non-Cited Violations; NRC End-of-Cycle and Mid-Cycle reports; NRC plant issue matrix; licensee event reports; licensee condition/problem identification reports including documentation of plant events and review of industry operating experience).",81,1307,1703,ML15313A275.txt,U
"The inspectors also sampled the licensee's quality assurance oversight activities, including licensee training department self-assessment reports.",81,1703,1849,ML15313A275.txt,U
(Section 02.10),81,1849,1864,ML15313A275.txt,U
Â·,83,0,1,ML15313A275.txt,U
This inspection constituted one biennial review inspection sample as defined in IP 71111.11-05. b.,85,0,98,ML15313A275.txt,U
Findings No findings were identified.,85,98,135,ML15313A275.txt,U
1R12 Maintenance Effectiveness (71111.12) a.,85,135,179,ML15313A275.txt,U
Inspection Scope The inspectors evaluated degraded performance issues involving the following risk-significant systems: Â· Â· Unit 1 and 2 `B' CL system; and Unit 1 `B' RHR system.,85,179,357,ML15313A275.txt,U
The inspectors reviewed events such as where ineffective equipment maintenance had resulted in valid or invalid automatic actuations of engineered safeguards systems and independently verified the licensee's actions to address system performance or condition problems in terms of the following: Â· Â· implementing appropriate work practices; identifying and addressing common cause failures; 10,87,0,392,ML15313A275.txt,U
Â· Â· Â· Â· Â· Â·,89,0,12,ML15313A275.txt,U
"scoping of systems in accordance with 10 CFR 50.65(b) of the maintenance rule; characterizing system reliability issues for performance; charging unavailability for performance; trending key parameters for condition monitoring; ensuring 10 CFR 50.65(a)(1) or (a)(2) classification or re-classification; and verifying appropriate performance criteria for structures, systems, and components (SSCs)/functions classified as (a)(2), or appropriate and adequate goals and corrective actions for systems classified as (a)(1).",91,0,519,ML15313A275.txt,U
"The inspectors assessed performance issues with respect to the reliability, availability, and condition monitoring of the system.",93,0,129,ML15313A275.txt,U
"In addition, the inspectors verified maintenance effectiveness issues were entered into the CAP with the appropriate significance characterization.",93,129,276,ML15313A275.txt,U
Documents reviewed are listed in the Attachment to this report.,93,276,339,ML15313A275.txt,U
This inspection constituted two maintenance effectiveness samples as defined in IP 71111.12Â­05.,93,339,434,ML15313A275.txt,U
b.,93,434,436,ML15313A275.txt,U
Findings No findings were identified.,93,436,473,ML15313A275.txt,U
1R13 Maintenance Risk Assessments and Emergent Work Control (71111.13) a.,93,473,546,ML15313A275.txt,U
