,text,line,start_pos,end_pos,file,class,label_Frenard,label_SALLY,label_struck
51,"The chosen sample point, allowed by procedure, was located on a dead leg and did not adequately compensate for the inoperable radiation monitor.",31.0,1172.0,1316.0,wat_2000010.txt,0.0,O,O,O
52,"This violation is being treated as a noncited violation, consistent with Section VI.A of the NRC Enforcement Policy and is in the licensee's corrective action program as Condition Report 2000-0988.",31.0,1316.0,1513.0,wat_2000010.txt,0.0,U,U,U
53,This issue was assessed using the reactor safety significance determination process.,31.0,1513.0,1597.0,wat_2000010.txt,0.0,U,U,U
54,The inspectors found that the issue had very low safety significance because a subsequent sample showed no abnormal conditions in the component cooling water system and other radiation monitoring instruments in that system were available to detect an abnormal condition although on a delayed basis (Section 1R15).,31.0,1597.0,1910.0,wat_2000010.txt,0.0,U,U,U
55,Cornerstone: Physical Protection Â· Green.,31.0,1910.0,1951.0,wat_2000010.txt,0.0,U,U,U
56,Licensee Event Report 00-S02-00 documented a failure to protect safeguards information.,31.0,1951.0,2038.0,wat_2000010.txt,1.0,U,U,U
57,The licensee identified that significant safeguards information had been left on the site local area network for over 3 years.,31.0,2038.0,2164.0,wat_2000010.txt,0.0,U,U,U
58,"Procedure W5.503, ""Handling of Safeguard Information,"" Revision 7, Section 5.15, requires that safeguards information not be processed, produced, or stored on an automatic data processing system that is connected to a local area or wide area network.",31.0,2164.0,2414.0,wat_2000010.txt,0.0,U,U,U
59,This failure was identified as a noncited violation consistent with Section VI.A of the NRC Enforcement Policy and is in the licensee's corrective action program as Condition Report 2000-0524.,31.0,2414.0,2606.0,wat_2000010.txt,0.0,U,U,U
60,This issue was assessed using the physical protection significance determination process.,31.0,2606.0,2695.0,wat_2000010.txt,0.0,U,U,U
61,The inspectors found that the issue had very low risk significance because there were no similar findings in the last 4 quarters (Section 4OA3).,31.0,2695.0,2839.0,wat_2000010.txt,0.0,U,U,U
62,Report Details Summary of Plant Status: The plant was operating at 100 percent power at the beginning of this inspection period and remained at that level for the entire inspection period.,33.0,0.0,189.0,wat_2000010.txt,0.0,U,U,U
63,"1 REACTOR SAFETY Cornerstones: Initiating Events, Mitigating Systems, Barrier Integrity",33.0,189.0,276.0,wat_2000010.txt,0.0,U,U,U
64,1R04 Equipment Alignments (71111.04) a.,35.0,0.0,39.0,wat_2000010.txt,0.0,U,U,U
65,"Inspection Scope The inspectors reviewed the mechanical and electrical alignment of Emergency Feedwater Systems A and B, which were lined up in standby while Emergency Feedwater Pump A/B was taken out of service for a routine surveillance.",35.0,39.0,278.0,wat_2000010.txt,0.0,U,U,U
66,"The alignment of critical portions of the systems were verified using Procedures OP-903-045, ""Emergency Feedwater Flow Path Lineup Verification,"" Revision 5, and OP-009-003, ""Emergency Feedwater,"" Revision 11. b.",35.0,278.0,490.0,wat_2000010.txt,0.0,U,U,U
67,Issues and Findings There were no findings identified during this inspection.,35.0,490.0,567.0,wat_2000010.txt,0.0,U,U,U
68,1R05 Fire Protection (71111.05) .1 a. Tours and Assessments Inspection Scope The inspectors conducted tours and assessed the material condition of the active and manual fire suppression systems in the following areas: Â· Â· Turbine generator building.,35.0,567.0,816.0,wat_2000010.txt,0.0,U,U,U
69,Fuel handling building +46-foot elevation.,35.0,816.0,858.0,wat_2000010.txt,0.0,U,U,U
70,New fuel receipt inspection activities were in progress in this area.,35.0,858.0,927.0,wat_2000010.txt,0.0,U,U,U
71,Reactor auxiliary building and wing.,35.0,927.0,963.0,wat_2000010.txt,0.0,U,U,U
72,Â· b.,37.0,0.0,4.0,wat_2000010.txt,0.0,U,U,U
73,Issues and Findings There were no findings identified during this inspection.,39.0,0.0,77.0,wat_2000010.txt,0.0,U,U,U
74,.2 a.,41.0,0.0,5.0,wat_2000010.txt,0.0,U,U,U
75,"Fire Brigade Readiness Inspection Scope The inspectors observed a planned, announced fire drill to assess the readiness of the fire brigade.",43.0,0.0,140.0,wat_2000010.txt,0.0,U,U,U
76,The simulated fire was on the +46-foot level of the reactor auxiliary building.,43.0,140.0,219.0,wat_2000010.txt,0.0,U,U,U
77,The fire brigade members assembled at the designated fire locker on the,43.0,219.0,290.0,wat_2000010.txt,0.0,U,U,U
78,-2+21-foot level of the reactor auxiliary building.,45.0,0.0,52.0,wat_2000010.txt,0.0,U,U,U
79,The inspectors observed the fire brigade members dressing out and assembling their equipment.,45.0,52.0,145.0,wat_2000010.txt,0.0,U,U,U
80,The members then went to the scene of the fire.,45.0,145.0,192.0,wat_2000010.txt,0.0,U,U,U
81,b.,45.0,192.0,194.0,wat_2000010.txt,0.0,U,U,U
82,Issues and Findings There were no findings identified during this inspection.,45.0,194.0,271.0,wat_2000010.txt,0.0,U,U,U
83,1R06 Flood Protection Measures (71111.06) a.,45.0,271.0,315.0,wat_2000010.txt,0.0,U,U,U
84,Inspection Scope The inspectors reviewed the status of the external flood protection measures for the nuclear plant island structure.,45.0,315.0,448.0,wat_2000010.txt,0.0,U,U,U
85,"The inspectors reviewed the Final Safety Analysis Report, toured the areas susceptible to flooding with the responsible engineers, and interviewed the engineers to determine the extent of any concerns for health of the flood protection measures and their understanding of the risk associated with external flooding.",45.0,448.0,763.0,wat_2000010.txt,0.0,U,U,U
86,"The inspectors reviewed the inspection and preventive maintenance instructions contained in Procedure MM-006-106, ""Plant Door Maintenance,"" Revision 4, along with the most recent surveillance procedures performed for the flood doors.",45.0,763.0,996.0,wat_2000010.txt,0.0,U,U,U
87,The inspectors also verified that flood protective actions required by operators could reasonably be achieved.,45.0,996.0,1106.0,wat_2000010.txt,0.0,U,U,U
88,b.,45.0,1106.0,1108.0,wat_2000010.txt,0.0,U,U,U
89,Issues and Findings There were no findings identified during this inspection.,45.0,1108.0,1185.0,wat_2000010.txt,0.0,U,U,U
90,1R12 Maintenance Rule Implementation (71111.12) a.,45.0,1185.0,1235.0,wat_2000010.txt,0.0,U,U,U
91,"Inspection Scope The inspectors reviewed the maintenance rule data for the following to determine if the maintenance rule scope for these systems had been appropriate: Â· Control Room Ventilation - The review considered the status of the control room heating, ventilation, and air conditioning envelope.",45.0,1235.0,1537.0,wat_2000010.txt,1.0,U,U,U
92,The inspectors reviewed the maintenance history and verified that the (a)(1) category was appropriate based on maintenance preventable functional failures.,45.0,1537.0,1692.0,wat_2000010.txt,0.0,U,U,U
93,The inspectors also assessed the recovery plan goals for this system.,45.0,1692.0,1761.0,wat_2000010.txt,0.0,U,U,U
94,"Startup Transformers - Maintenance was performed on the Train B 4 kV and 6.9 kV supply breakers, which made the startup transformer unavailable.",45.0,1761.0,1905.0,wat_2000010.txt,0.0,U,U,U
95,"The inspectors reviewed the maintenance rule scope, unavailability criteria, and reliability criteria for these components.",45.0,1905.0,2028.0,wat_2000010.txt,1.0,U,U,U
96,"Also, the maintenance rule functions for this system were assessed.",45.0,2028.0,2095.0,wat_2000010.txt,0.0,U,U,U
97,Auxiliary Component Cooling Water Header A Component Cooling Water Heat Exchanger Outlet Temperature Control Valve ACC-126A - This valve failed to operate correctly during this inspection period and required corrective,45.0,2095.0,2313.0,wat_2000010.txt,0.0,U,U,U
98,Â·,47.0,0.0,1.0,wat_2000010.txt,0.0,U,U,U
99,Â·,49.0,0.0,1.0,wat_2000010.txt,0.0,U,U,U
100,-3maintenance.,51.0,0.0,15.0,wat_2000010.txt,0.0,U,U,U
101,The inspectors interviewed the responsible engineer to assess the adequacy of the repair efforts and the determination of the cause of failure.,51.0,15.0,158.0,wat_2000010.txt,0.0,U,U,U
102,b.,51.0,158.0,160.0,wat_2000010.txt,0.0,U,U,U
103,Issues and Findings There were no findings identified during this inspection.,51.0,160.0,237.0,wat_2000010.txt,0.0,U,U,U
104,1R13 Maintenance Risk Assessment and Emergent Work Evaluation (71111.13) a.,51.0,237.0,312.0,wat_2000010.txt,0.0,U,U,U
105,"Inspection Scope The inspectors reviewed: Â· Work Control Package MAI 419591 for maintenance on Charging Pump B to determine the extent of work planned and that appropriate risk assessments had been considered in accordance with Procedures UNT-005-040, ""Control of Work,"" Revision 1, and PLG-009-007, ""Routine Scheduling of Station Activities,"" Revision 7.",51.0,312.0,667.0,wat_2000010.txt,1.0,U,U,U
106,The inspectors also reviewed the technical specifications to verify that the licensee had complied with these requirements throughout the duration of the maintenance activity.,51.0,667.0,842.0,wat_2000010.txt,0.0,U,U,U
107,"Maintenance Action Item 420978, which was generated to perform corrective maintenance on the Auxiliary Component Cooling Water Header A Component Cooling Water Heat Exchanger Outlet Temperature Control Valve ACC-126A.",51.0,842.0,1059.0,wat_2000010.txt,0.0,U,U,U
108,This valve failed during the inspection period.,51.0,1059.0,1106.0,wat_2000010.txt,0.0,U,U,U
109,Â·,53.0,0.0,1.0,wat_2000010.txt,0.0,U,U,U
110,b.,55.0,0.0,2.0,wat_2000010.txt,0.0,U,U,U
111,Issues and Findings There were no findings identified during this inspection.,57.0,0.0,77.0,wat_2000010.txt,0.0,U,U,U
112,1R15 Operability Evaluations (71111.15) .1 a.,59.0,0.0,45.0,wat_2000010.txt,0.0,U,U,U
113,"Wet Cooling Tower Basin Temperature Inspection Scope The inspectors reviewed the Engineering Evaluation (EC-193-037, Revision 4, Change Number 2) that increased the administrative limit for maximum wet cooling tower basin temperature from 86.4-F to the technical specification limit of 89-F.",59.0,45.0,336.0,wat_2000010.txt,1.0,U,U,U
114,"This became necessary because of an excessively high wet bulb temperature condition that was experienced on site on August 31, 2000.",59.0,336.0,468.0,wat_2000010.txt,0.0,U,U,U
115,The inspectors interviewed the responsible engineering personnel to assess the methodology and reasoning for this effort.,59.0,468.0,589.0,wat_2000010.txt,0.0,U,U,U
116,b.,59.0,589.0,591.0,wat_2000010.txt,0.0,U,U,U
117,Issues and Findings There were no findings identified during this inspection.,59.0,591.0,668.0,wat_2000010.txt,0.0,U,U,U
118,-4.2 a.,61.0,0.0,8.0,wat_2000010.txt,0.0,U,U,U
119,Component Cooling Water System Samples Inspection Scope The inspectors reviewed the actions implemented to take technical specification required samples of the component cooling water system at a time when Component Cooling Water System Radiation Monitor AB was out of service for maintenance and calibration.,61.0,8.0,317.0,wat_2000010.txt,0.0,U,U,U
120,b.,61.0,317.0,319.0,wat_2000010.txt,0.0,U,U,U
121,"Issues and Findings On August 20, 2000, the licensee removed Component Cooling Water System Radiation Monitor AB from service for maintenance and calibration.",61.0,319.0,477.0,wat_2000010.txt,0.0,U,U,U
122,"In this condition, Technical Specification 3.3.3.1 requires that samples be taken every 8 hours to compensate for this inoperable instrument.",61.0,477.0,618.0,wat_2000010.txt,0.0,U,U,U
123,The samples were normally taken from Component Cooling Water System Radiation Monitor AB itself since sample flow was still present.,61.0,618.0,750.0,wat_2000010.txt,0.0,U,U,U
124,The Component Cooling Water System Radiation Monitor AB samples water in the AB return header of the component cooling water system downstream of the reactor coolant pump seal water heat exchangers.,61.0,750.0,948.0,wat_2000010.txt,0.0,U,U,U
125,The instrument detects possible leakage from the reactor coolant system into the component cooling water system at the reactor coolant pump seal water heat exchangers.,61.0,948.0,1115.0,wat_2000010.txt,0.0,U,U,U
126,"Sometime between declaring the radiation monitor inoperable on August 20 and day shift on August 23, the licensee isolated the flow to the radiation monitor because of the maintenance being performed.",61.0,1115.0,1315.0,wat_2000010.txt,0.0,U,U,U
127,The exact time of this action could not be determined.,61.0,1315.0,1369.0,wat_2000010.txt,0.0,U,U,U
128,"With no flow to the monitor, the samples required by Technical Specification 3.3.3.1 were obtained from the Component Cooling Water Pump AB discharge.",61.0,1369.0,1519.0,wat_2000010.txt,0.0,U,U,U
129,"Procedure CE-003-510, ""Technical Specification Action Statement Compliance,"" Revision 0, identified this alternate sample point.",61.0,1519.0,1647.0,wat_2000010.txt,0.0,U,U,U
130,"At approximately 5 p.m. on August 24, a technician collecting the sample questioned the validity of the sample because of the location of the alternate sample point.",61.0,1647.0,1812.0,wat_2000010.txt,0.0,U,U,U
131,"Also, Component Cooling Water Pump AB was not operating at the time of the sample.",61.0,1812.0,1894.0,wat_2000010.txt,0.0,U,U,U
132,"The licensee investigated these concerns and determined that this alternate sample point was not adequate in that it did not meet the intent of Technical Specification 3.3.3.1, Action 28, which required that grab samples be taken every 8 hours.",61.0,1894.0,2138.0,wat_2000010.txt,0.0,O,O,O
133,"Specifically, with Component Cooling Water Pump AB secured, the sample was obtained from a dead leg.",61.0,2138.0,2238.0,wat_2000010.txt,0.0,U,U,U
134,The inspectors assessed this issue using the reactor safety significance determination process.,61.0,2238.0,2333.0,wat_2000010.txt,0.0,U,U,U
135,The inspectors found that the issue had very low safety significance because a subsequent sample showed no abnormal conditions in the component cooling water system and other radiation monitoring instruments in that system were available to detect an abnormal condition although on a delayed basis.,61.0,2333.0,2631.0,wat_2000010.txt,0.0,U,U,U
136,"This violation is being treated as a noncited violation, consistent with Section VI.A of the NRC Enforcement Policy and is in the licensee's corrective action program as Condition Report 2000-0988 (NCV 50-382/0010-01).",61.0,2631.0,2849.0,wat_2000010.txt,0.0,U,U,U
137,-51R19 Postmaintenance Testing (71111.19) a.,63.0,0.0,45.0,wat_2000010.txt,0.0,U,U,U
138,Inspection Scope The inspectors reviewed the postmaintenance testing activities conducted on: Â· Auxiliary Component Cooling Water Header A Component Cooling Water Heat Exchanger Outlet Temperature Control Valve ACC-126A - The postmaintenance testing was performed following completion of Maintenance Action Item 420978.,63.0,45.0,364.0,wat_2000010.txt,0.0,U,U,U
139,"Spent Fuel Pool Heat Exchanger Temperature Control Valve CC-620 - This valve failed during this inspection period, which required corrective maintenance to be performed.",63.0,364.0,533.0,wat_2000010.txt,0.0,U,U,U
140,"The postmaintenance testing included the performance of Operations Procedure OP-903-118, ""Primary Auxiliaries Quarterly In Service Test (IST) Valve Tests,"" Revision 6.",63.0,533.0,700.0,wat_2000010.txt,0.0,U,U,U
141,Â·,65.0,0.0,1.0,wat_2000010.txt,0.0,U,U,U
142,b.,67.0,0.0,2.0,wat_2000010.txt,0.0,U,U,U
143,Issues and Findings There were no findings identified during this inspection.,69.0,0.0,77.0,wat_2000010.txt,0.0,U,U,U
144,1R22 Surveillance Testing (71111.22) a.,71.0,0.0,39.0,wat_2000010.txt,0.0,U,U,U
145,Inspection Scope The inspectors observed: Â· Setup for and portions of a scheduled surveillance test of Component Cooling Water Makeup Pump A.,71.0,39.0,180.0,wat_2000010.txt,0.0,U,U,U
146,"The test was conducted in accordance with Operating Procedure OP-903-129, ""Component Cooling Water Makeup Pump Operability Check,"" Revision 1.",71.0,180.0,322.0,wat_2000010.txt,0.0,U,U,U
147,"The inspectors also reviewed Attachment 10.1, ""Component Cooling Water Makeup Pump A IST Data,"" and verified that the surveillance acceptance criteria had been met.",71.0,322.0,486.0,wat_2000010.txt,0.0,U,U,U
148,Portions of the scheduled surveillance testing of the control element assemblies.,71.0,486.0,567.0,wat_2000010.txt,0.0,U,U,U
149,"The testing was conducted in accordance with Procedures OP-903-005, ""Control Element Assembly Operability Check,"" Revision 9, and OP-004-004, ""Control Element Drive,"" Revision 8.",71.0,567.0,745.0,wat_2000010.txt,1.0,U,U,U
150,"Portions of the new fuel receipt inspection activities conducted in accordance with Procedure RF-002-001, ""Fuel Receipt,"" Revision 7.",71.0,745.0,878.0,wat_2000010.txt,0.0,U,U,U
151,"The inspectors observed removal of the new fuel assemblies from the shipping containers, inspection of the new fuel, and placement of the new fuel assemblies into the spent fuel pool for storage until the refueling outage.",71.0,878.0,1100.0,wat_2000010.txt,0.0,U,U,U
152,Â·,73.0,0.0,1.0,wat_2000010.txt,0.0,U,U,U
153,Â·,75.0,0.0,1.0,wat_2000010.txt,0.0,U,U,U
154,b.,77.0,0.0,2.0,wat_2000010.txt,0.0,U,U,U
155,Issues and Findings There were no findings identified during this inspection.,79.0,0.0,77.0,wat_2000010.txt,0.0,U,U,U
156,-63 SAFEGUARDS Cornerstone: Physical Protection (PP) 3PP1 Access Authorization (71130.01) a.,81.0,0.0,93.0,wat_2000010.txt,0.0,U,U,U
157,Inspection Scope The inspectors: Â· Reviewed licensee event reports and safeguards event logs to identify problems in the access authorization program.,81.0,93.0,243.0,wat_2000010.txt,0.0,U,U,U
158,"Reviewed procedures, audits, and self assessments of the following programs/areas: behavior observation, access authorization, fitness-for-duty, supervisor and escort training, and requalification training.",81.0,243.0,449.0,wat_2000010.txt,0.0,U,U,U
159,Interviewed five supervisors/managers and four individuals who had escorted visitors into the protected and/or vital areas to determine their knowledge and understanding of their responsibilities in the behavior observation program.,81.0,449.0,681.0,wat_2000010.txt,0.0,U,U,U
160,"Reviewed condition reports, licensee event reports, safeguards event logs, audits, selected security event reports, and self-assessments for the licensee's access authorization program to determine the licensee's ability to identify and resolve problems.",81.0,681.0,935.0,wat_2000010.txt,0.0,U,U,U
161,Â·,83.0,0.0,1.0,wat_2000010.txt,0.0,U,U,U
162,Â·,85.0,0.0,1.0,wat_2000010.txt,0.0,U,U,U
163,Â·,87.0,0.0,1.0,wat_2000010.txt,0.0,U,U,U
164,b.,89.0,0.0,2.0,wat_2000010.txt,0.0,U,U,U
165,Issues and Findings There were no findings identified during this inspection.,91.0,0.0,77.0,wat_2000010.txt,0.0,U,U,U
166,3PP2 Access Control (71130.02) a.,93.0,0.0,33.0,wat_2000010.txt,0.0,U,U,U
167,Inspection Scope The inspectors: Â· Reviewed licensee event reports and safeguards event logs to identify problems with access control equipment.,93.0,33.0,177.0,wat_2000010.txt,1.0,U,U,U
168,Reviewed procedures and audits for testing and maintenance of access control equipment and for granting and revoking unescorted access to protected and vital areas.,93.0,177.0,341.0,wat_2000010.txt,0.0,U,U,U
169,"Interviewed security personnel concerning the proper operation of the explosive and metal detectors, x-ray devices, and key card readers.",93.0,341.0,478.0,wat_2000010.txt,0.0,U,U,U
170,Â·,95.0,0.0,1.0,wat_2000010.txt,0.0,U,U,U
171,Â·,97.0,0.0,1.0,wat_2000010.txt,0.0,U,U,U
172,"-7Â· Observed licensee testing of access control equipment and the ability of security personnel to control personnel, packages, and vehicles entering the protected area.",99.0,0.0,170.0,wat_2000010.txt,0.0,U,U,U
173,Reviewed procedures to verify that a program was in place for controlling and accounting for hard keys to vital areas.,99.0,170.0,288.0,wat_2000010.txt,0.0,U,U,U
174,Reviewed the licensee's process for granting access to vital equipment and vital areas to authorized personnel having an identified need for that access.,99.0,288.0,441.0,wat_2000010.txt,0.0,U,U,U
175,"Reviewed condition reports, licensee event reports, safeguards event logs, audits, selected security event reports, and self-assessments for the licensee's access control program in order to identify the licensee's ability to identify and resolve problems with the access control program.",99.0,441.0,729.0,wat_2000010.txt,1.0,U,U,U
176,Interviewed key security department and plant support personnel to determine their knowledge and use of the corrective action reports and resolution of problems regarding repair of security equipment.,99.0,729.0,929.0,wat_2000010.txt,0.0,U,U,U
177,Â·,101.0,0.0,1.0,wat_2000010.txt,0.0,U,U,U
178,Â·,103.0,0.0,1.0,wat_2000010.txt,0.0,U,U,U
