,,,text,line,start_pos,end_pos,file,predict
organizational,,,"leakage could exceed both the administrative and operability limits established by design basis documents, without the test detecting the actual leak rate.",42,0,156,ML061290031.txt,0
useless,,,This condition was caused by an inadequate test connection.,42,156,215,ML061290031.txt,0
useless,,,This issue was more than minor because the finding affected the Mitigating Systems cornerstone objective of ensuring the availability of mitigating systems to prevent undesirable consequences.,42,215,407,ML061290031.txt,0
organizational,,,"An adverse condition would have been masked by leakage that exceeded both administrative and operability limits, and would not have been identified under testing conditions mandated by the licensee's testing program.",42,407,623,ML061290031.txt,0
useless,,,"The finding was of very low safety significance because the actual measured leakage was well below the capability of accurately being measured, and this issue did not result in a system operability concern.",42,623,829,ML061290031.txt,0
useless,,,"As part of the corrective actions, the licensee planned to performed an extent of condition review to ensure that no other system leakage tests were affected by this issue.",42,829,1001,ML061290031.txt,0
useless,,,(Section 1R22) Cornerstone: Occupational Radiation Safety еб Green.,42,1001,1067,ML061290031.txt,0
incident,,,An inspector-identified finding of very low safety significance was identified for the failure to maintain the collective dose As-Low-As-Is-Reasonably-Achievable (ALARA) for refuel floor non-cavity work that was conducted during the February 2006 refueling outage.,42,1067,1331,ML061290031.txt,0
organizational,,,"The additional, unintended dose was attributable to deficiencies in both work planning and work execution.",42,1331,1437,ML061290031.txt,0
useless,,,The actual collective dose for this work activity was approximately 14 person-rem compared to the licensee's initial dose estimate of 4.4 person-rem.,42,1437,1586,ML061290031.txt,0
useless,,,A revised dose estimate of about 7 person-rem was determined by the inspectors based on reasonably unexpected changes in radiological conditions and equipment problems.,42,1586,1754,ML061290031.txt,0
useless,,,"Consequently, the collective dose for this work exceeded 5 rem and exceeded the revised dose projection by more than 50 percent.",42,1754,1882,ML061290031.txt,0
useless,,,The issue was more than minor because it was associated with the Program/Process (ALARA planning) attribute of the Occupational Radiation Safety cornerstone and affected the cornerstone objective to ensure adequate protection of worker health and safety from exposure to radiation.,42,1882,2163,ML061290031.txt,0
useless,,,"This issue represents a finding of very low safety significance because it involved ALARA planning; however, the Clinton plant's current 3-year rolling average collective dose does not exceed 240 person-rem.",42,2163,2370,ML061290031.txt,0
useless,,,The licensee entered this radiological work planning/dose performance problem into its outage lessons learned database to allow the development of measures to better plan and execute refuel floor work during future refueling outages.,42,2370,2603,ML061290031.txt,0
useless,,,(Section 2OS2.2) B. Licensee-Identified Violations No findings of significance were identified.,42,2603,2698,ML061290031.txt,0
useless,,,2,44,0,1,ML061290031.txt,0
useless,,,Enclosure,46,0,9,ML061290031.txt,0
useless,,,REPORT DETAILS Summary of Plant Status The plant was operating at 94 percent rated thermal power (maintaining 100 percent electrical output) at the beginning of the inspection period.,48,0,184,ML061290031.txt,0
useless,,,"On January 14, 2006, operators reduced power to 73 percent to perform post maintenance testing on the motor driven reactor feed pump.",48,184,317,ML061290031.txt,0
useless,,,"Following testing, plant operators returned reactor power to approximately 94 percent on January 15, 2006.",48,317,423,ML061290031.txt,0
useless,,,"On January 29, 2006, the plant was shutdown to begin a scheduled refueling outage.",48,423,505,ML061290031.txt,0
useless,,,"At the completion of the outage, operators started up the plant on February 25, 2006, and slowly increased reactor power until it reached 95 percent on March 3, 2006.",48,505,671,ML061290031.txt,0
useless,,,"Shortly after achieving full power on March 3, operators quickly reduced reactor power to about 25 percent in response to lowering main condenser vacuum.",48,671,824,ML061290031.txt,0
useless,,,The loss of vacuum was due to overloading of the steam jet air ejector as a result of excessive condenser in-leakage through the condenser boot seal.,48,824,973,ML061290031.txt,0
useless,,,"Following repairs, operators restored reactor power to 95 percent on March 7, 2006.",48,973,1056,ML061290031.txt,0
useless,,,"On March 9, 2006, power was reduced briefly to 79 percent for a control rod pattern adjustment and then returned to 95 percent.",48,1056,1183,ML061290031.txt,0
useless,,,"On March 13, 2006, operators reduced power to 87 percent at the request of the load dispatcher to help stabilize the grid following severe storms in the area.",48,1183,1341,ML061290031.txt,0
useless,,,"Later on March 13, the transmission operator requested a further reduction of power to 79 percent due to frequency concerns on the grid.",48,1341,1477,ML061290031.txt,0
useless,,,"Reactor power was returned to 95.9 percent by plant operators on March 17, 2006.",48,1477,1557,ML061290031.txt,0
useless,,,"On March 20, 2006, Clinton experienced a reactor scram as the result of a loose connection on one phase of a current transformer that powers generator protective relays.",48,1557,1726,ML061290031.txt,0
useless,,,"Operators restarted the reactor on March 21, and held power near 17 percent during troubleshooting and repairs of the current transformer.",48,1726,1864,ML061290031.txt,0
useless,,,"On March 22, 2006, the generator was restored and power increased, reaching 96 percent on March 23.",48,1864,1963,ML061290031.txt,0
useless,,,"On March 26, 2006, power was reduced briefly again to 80 percent for another control rod pattern adjustment, and returned to approximately 96 percent where it remained through the end of the inspection period.",48,1963,2172,ML061290031.txt,0
useless,,,1,48,2172,2174,ML061290031.txt,0
useless,,,"REACTOR SAFETY Cornerstone: Initiating Events, Mitigating Systems, Barrier Integrity, and Emergency Preparedness 1R01 Adverse Weather (71111.01) a.",48,2174,2321,ML061290031.txt,0
useless,,,Inspection Scope The inspectors verified that the licensee had completed preparations for adverse weather in a timely manner before the weather actually presented a challenge.,48,2321,2496,ML061290031.txt,0
useless,,,"The inspectors reviewed the risk significant equipment and ensured that the equipment was in a condition to meet the requirements of Technical Specifications (TS), the Operations Requirements Manual (ORM), and the Updated Safety Analysis Report (USAR) with respect to protection from adverse weather.",48,2496,2796,ML061290031.txt,0
useless,,,The inspectors verified that minor issues identified during the inspection were entered into the licensee's corrective action system by reviewing the associated condition reports (CRs).,48,2796,2981,ML061290031.txt,0
useless,,,3 Enclosure,48,2981,2992,ML061290031.txt,0
useless,,,"On March 13, 2006, the inspectors completed one inspection sample by reviewing licensee procedures CPS 4302.01, ""High Winds and Tornado Off Normals,"" and CPS 1019.05, ""Transient Equipment/Material,"" and performing a walkdown of licensee's protected and owner controlled areas to ensure compliance with the applicable procedures.",50,0,329,ML061290031.txt,0
useless,,,b.,50,329,331,ML061290031.txt,0
useless,,,Findings No findings of significance were identified.,50,331,384,ML061290031.txt,0
useless,,,1R04 Equipment Alignments (71111.04Q) a.,50,384,424,ML061290031.txt,0
organizational,resource,,Inspection Scope The inspectors performed partial walkdowns of accessible portions of divisions of risk significant mitigating systems equipment during times when the divisions were of increased importance due to the redundant divisions or other related equipment being unavailable.,50,424,706,ML061290031.txt,0
useless,,,The inspectors utilized the valve and electric breaker checklists listed at the end of this report to verify that the components were properly positioned and that support systems were lined up as needed.,50,706,909,ML061290031.txt,0
useless,,,The inspectors also examined the material condition of the components and observed operating parameters of equipment to verify that there were no obvious deficiencies.,50,909,1076,ML061290031.txt,0
organizational,documentation,,The inspectors reviewed outstanding work orders and issue reports (IRs) associated with the divisions to verify that those documents did not reveal issues that could affect division function.,50,1076,1267,ML061290031.txt,0
useless,,,The inspectors used the information in the appropriate sections of the USAR to determine the functional requirements of the systems.,50,1267,1399,ML061290031.txt,0
useless,,,The documents listed at the end of this report were also used by the inspectors to evaluate this area.,50,1399,1501,ML061290031.txt,0
useless,,,The inspectors performed three samples by verifying the alignment of the following divisions: еб еб еб b.,50,1501,1603,ML061290031.txt,0
useless,,,"Residual heat removal C, while low pressure core spray was unavailable for surveillance testing; Residual heat removal A, while residual heat removal B was lined up for shutdown cooling; and High pressure core spray system.",50,1603,1826,ML061290031.txt,0
useless,,,Findings No findings of significance were identified.,52,0,53,ML061290031.txt,0
useless,,,1R05 Fire Protection (71111.05Q) a.,54,0,35,ML061290031.txt,0
useless,,,"Inspection Scope The inspectors conducted fire protection walkdowns which were focused on availability, accessibility, and the condition of fire fighting equipment, the control of transient combustibles and ignition sources, and on the condition and operation status of installed fire barriers.",54,35,329,ML061290031.txt,0
useless,,,The inspectors selected fire areas for inspection based on their overall 4 Enclosure,54,329,413,ML061290031.txt,0
useless,,,"contribution to internal fire risk, as documented in the individual plant examination of external events with later additional insights, their potential to impact equipment which could cause a plant transient, or their impact on the licensee's ability to respond to a security event.",56,0,284,ML061290031.txt,0
useless,,,"The inspectors used the documents listed at the end of this report to verify that fire hoses and extinguishers were in their designated locations and available for immediate use, that fire detectors and sprinklers were not obstructed, the transient material loading was within the analyzed limits, and that fire doors, dampers, and penetration seals appeared to be in satisfactory condition.",56,284,675,ML061290031.txt,0
useless,,,The inspectors verified that minor issues identified during the inspection were entered into the licensee's corrective action program.,56,675,809,ML061290031.txt,0
useless,,,The inspectors reviewed portions of the licensee's fire protection evaluation report and the USAR to verify consistency in the documented analysis with installed fire protection equipment at the station.,56,809,1012,ML061290031.txt,0
useless,,,The inspectors completed eight samples by inspection of the following areas: еб еб еб еб еб еб еб еб b.,56,1012,1107,ML061290031.txt,0
useless,,,"Fire Zones CB-1b, Elevation 702' general access area, CB-1c, elevation 719' general access and HVAC area, CB-1e, elevation 737' and 751' general access area, and CB-1f, elevation 762' general access area; Fire Zones D-6a and b, Division 2 diesel generator room and day tank; Fire Zone CB-3a, Auxiliary electric equipment room; Fire Zone A-2b - Elevation 707' 6"" and 737', Residual Heal Removal (RHR) A equipment room; Fire Zone A-3b - Elevation 707' 6"", RHR `C' pump room; Fire Zone C-2 - Elevation 828' 3"", Containment; Fire Zone A-2f Main steam and pipe tunnel - elevation 727' - 0"" and 755' 0""; and Fire Zone D-6 Diesel generator room fire doors operability verifications.",56,1107,1782,ML061290031.txt,0
useless,,,Findings No findings of significance were identified.,58,0,53,ML061290031.txt,0
useless,,,"1R07 Heat Sink Performance (71111.07B) .1 a. Biennial Review of Heat Sink Performance Inspection Scope From March 27 through 31, 2006, specialist inspectors performed the biennial assessment of heat sink performance by reviewing documents associated with the Division I and II DG Jacket Water Heat Exchangers.",60,0,309,ML061290031.txt,0
useless,,,The DG Jacket Water Heat Exchangers were chosen based on their high risk ranking in the licensee's probabilistic risk assessment.,60,309,438,ML061290031.txt,0
useless,,,The review of these heat exchangers (HX) constituted three samples.,60,438,505,ML061290031.txt,0
useless,,,"While on-site, the inspectors reviewed completed surveillance tests and associated procedures for the selected heat exchangers.",60,505,632,ML061290031.txt,0
useless,,,The inspectors reviewed this documentation to confirm that the inspection or performance testing methodology was consistent with accepted industry and scientific practices such as Electrical Power 5 Enclosure,60,632,840,ML061290031.txt,0
useless,,,"Research Institute standard NP-7552, ""Heat Exchanger Performance Monitoring Guidelines.""",62,0,89,ML061290031.txt,0
useless,,,"The inspectors reviewed HX performance testing documentation to verify that acceptance criteria were consistent with design basis values, as outlined in the Updated Final Safety Analysis Report, the Technical Specification requirements, and as provided in the licensee's Generic Letter 89-13 program documentation and that instrument uncertainty was appropriately considered.",62,89,464,ML061290031.txt,0
useless,,,The inspectors reviewed documentation to verify performance of the ultimate heat sink (UHS).,62,464,556,ML061290031.txt,0
useless,,,"Specifically, the inspectors reviewed the availability of the UHS with bio-fouling conditions.",62,556,650,ML061290031.txt,0
useless,,,"In addition, the inspectors verified the ultimate heat sink capacity.",62,650,719,ML061290031.txt,0
useless,,,"This was done through review of licensee procedures and completed surveillance tests, or interviews with licensee engineers.",62,719,843,ML061290031.txt,0
useless,,,"These reviews were done to confirm that a program had been established and implemented consistent with licensee commitments to Generic Letter (GL) 89-13, ""Service Water System Problems Affecting Safety-Related Equipment.""",62,843,1064,ML061290031.txt,0
useless,,,The inspectors reviewed condition reports associated with the selected heat exchangers or those related to the UHS to verify that the licensee had an appropriate threshold for identifying issues.,62,1064,1259,ML061290031.txt,0
useless,,,"The inspectors also evaluated the effectiveness of the corrective actions for identified issues, including design changes and engineering justifications for operability.",62,1259,1428,ML061290031.txt,0
useless,,,"These reviews were done to ensure compliance with 10 CFR Part 50, Appendix B, Criterion XVI, ""Corrective Action,"" requirements.",62,1428,1555,ML061290031.txt,0
useless,,,The documents that were reviewed are included at the end of the report.,62,1555,1626,ML061290031.txt,0
useless,,,b.,62,1626,1628,ML061290031.txt,0
useless,,,Findings No findings of significance were identified.,62,1628,1681,ML061290031.txt,0
useless,,,1R08 Inservice Inspection Activities (71111.08) .1 a.,62,1681,1734,ML061290031.txt,0
useless,,,"Piping Systems ISI Inspection Scope From January 30, 2006, to February 9, 2006, the inspectors conducted a review of the implementation of the licensee's In-Service Inspection (ISI) program for monitoring degradation of the reactor coolant system boundary, and the risk significant piping system boundaries.",62,1734,2041,ML061290031.txt,0
useless,,,"The inspectors selected the American Society of Mechanical Engineers (ASME) Boiler and Pressure Vessel Code Section XI required examinations and code components in order of risk priority as identified in Section 71111.08-03 of IP 71111.08, ""Inservice Inspection Activities,"" based upon the ISI activities available for review during the onsite inspection period.",62,2041,2403,ML061290031.txt,0
useless,,,The inspectors observed or performed a record review of the following non-destructive examination activities to evaluate compliance with the ASME Boiler and Pressure Vessel Code requirements and to verify that indications and defects were dispositioned in accordance with the ASME Code.,62,2403,2689,ML061290031.txt,0
useless,,,6,64,0,1,ML061290031.txt,0
useless,,,Enclosure,66,0,9,ML061290031.txt,0
useless,,,"The inspectors observed the following ultrasonic nondestructive examination activity: еб Ultrasonic Examination (UT) of a feedwater pipe-to-elbow weld, weld #1-FW-1-4-2.",68,0,169,ML061290031.txt,0
useless,,,"The inspectors performed a record review of the following examination: еб Magnetic Particle Examination (MT) of the head-to-flange weld, weld number CH-C-2.",70,0,155,ML061290031.txt,0
useless,,,There were no examinations from the previous outage with recordable indications that were accepted by the licensee for or since continued service.,72,0,146,ML061290031.txt,0
useless,,,"The inspector reviewed a pressure boundary weld repair for the replacement of a relief valve and associated inlet and discharge piping (Class 2) to determine if the welding acceptance and pre-service examinations (e.g., pressure testing, visual, dye penetrant, and weld procedure qualification tensile tests and bend tests) were performed in accordance with ASME Code Sections III, V, IX, and XI requirements.",72,146,555,ML061290031.txt,0
useless,,,"Specifically, the inspectors reviewed the Class 2 pressure boundary weld repair conducted last outage to replace relief valve 1C41-F029A (Standby Liquid Control System), and associated piping.",72,555,747,ML061290031.txt,0
useless,,,"The inspectors performed a review of ISI related problems that were identified by the licensee and entered into the corrective action program, conducted interviews with licensee staff, and reviewed licensee corrective action records to determine if the licensee had: еб еб еб еб described the scope of the ISI related problems; established an appropriate threshold for identifying issues; evaluated industry generic issues related to ISI and pressure boundary integrity; and implemented appropriate corrective actions.",72,747,1261,ML061290031.txt,0
useless,,,"The inspectors performed these reviews to ensure compliance with 10 CFR Part 50, Appendix B, Criterion XVI, ""Corrective Action,"" requirements.",74,0,142,ML061290031.txt,0
useless,,,The corrective action documents reviewed by the inspectors are listed in the attachment to this report.,74,142,245,ML061290031.txt,0
useless,,,The reviews as discussed above counted as one inspection sample.,74,245,309,ML061290031.txt,0
useless,,,b.,74,309,311,ML061290031.txt,0
useless,,,Findings No findings of significance were identified.,74,311,364,ML061290031.txt,0
useless,,,"1R12 Maintenance Effectiveness (71111.12Q) The inspectors reviewed the effectiveness of the licensee's maintenance efforts in implementing the Maintenance Rule (MR) requirements, including a review of scoping, goal-setting, performance monitoring, short and long-term corrective actions, and current equipment performance problems.",74,364,695,ML061290031.txt,0
useless,,,"Systems were selected based on their designation as risk significant under the maintenance rule, or being in the increased monitoring (MR category (a) (1)) group.",74,695,857,ML061290031.txt,0
useless,,,"In addition, the inspectors interviewed the 7 Enclosure",74,857,912,ML061290031.txt,0
useless,,,system engineers and maintenance rule coordinator.,76,0,51,ML061290031.txt,0
useless,,,"The inspectors also reviewed condition reports and associated documents for appropriate identification of problems, entry into the corrective action system, and appropriateness of planned or completed actions.",76,51,260,ML061290031.txt,0
useless,,,The documents reviewed are listed at the end of the report.,76,260,319,ML061290031.txt,0
useless,,,The inspectors completed one inspection sample by reviewing the following system: еб b. Shutdown service water.,76,319,429,ML061290031.txt,0
useless,,,Findings No findings of significance were identified.,78,0,53,ML061290031.txt,0
useless,,,"1R13 Maintenance Risk Assessment (71111.13) The inspectors observed the licensee's risk assessment processes and considerations used to plan and schedule maintenance activities on safety-related structures, systems, and components, particularly to ensure that maintenance risk and emergent work contingencies had been identified and resolved.",80,0,342,ML061290031.txt,0
useless,,,The inspectors completed seven samples by assessing the effectiveness of risk management activities for the following work activities or work weeks: еб еб еб еб еб еб еб b.,80,342,507,ML061290031.txt,0
useless,,,"Down power activities and operation's plan for feedwater temperature reduction issues; CPS 9052.02 Low pressure core spray (LPCS) valve operability checks and CPS 9052.01 LPCS, RHR `A', and LPCS/RHR `A' water leg pump operability, completed under work orders 880569-01 and 881442-01; On-line risk analysis for maintenance and testing completed during power ascension activities following the refueling outage; Operations' handling of Division 2 diesel generator outage for examination of fuse blocks and the plan for Division 3 diesel generator; CPS 9030.01C014 to set B21-N668A(E) and relief valve reactor pressure B21-N669A(E) channel functional Division 1; WO 791106, Summer readiness functional test of reserve auxiliary transformer cooling system fans and oil pumps; and Work week activities for the week of January 9, 2005, specifically, operations posting of protected pathways.",80,507,1392,ML061290031.txt,0
useless,,,Findings No findings of significance were identified.,82,0,53,ML061290031.txt,0
useless,,,1R14 Non-routine Evolutions (71111.14) The inspectors reviewed personnel performance during planned and unplanned plant evolutions and selected licensee event reports focusing on those involving personnel response to non-routine conditions.,84,0,240,ML061290031.txt,0
useless,,,The review was performed to ascertain that operator responses were in accordance with the required procedures.,84,240,350,ML061290031.txt,0
useless,,,"In particular, the",84,350,368,ML061290031.txt,0
useless,,,8,86,0,1,ML061290031.txt,0
useless,,,Enclosure,88,0,9,ML061290031.txt,0
useless,,,"inspectors completed two inspection samples by reviewing personnel performance during the following plant events: еб еб Operators response and troubleshooting to a reactor scram caused by a turbine trip on March 20, 2006, and subsequent startup and grid synchronization; and Main control room operators' response to lowering condenser vacuum, including troubleshooting of the off-gas system, lowering speed and shifting of reactor recirculation pumps, and shifting of main feed pumps.",90,0,483,ML061290031.txt,0
useless,,,b.,92,0,2,ML061290031.txt,0
useless,,,Findings No findings of significance were identified.,94,0,53,ML061290031.txt,0
useless,,,1R15 Operability Evaluations (71111.15) The inspectors reviewed the following operability determinations and evaluations affecting mitigating systems to determine whether operability was properly justified and the component or system remained available such that no unrecognized risk increase had occurred.,96,0,306,ML061290031.txt,0
useless,,,"The inspectors completed four samples of operability determinations and evaluations by reviewing the following: еб еб еб еб b. IR 466363, High pressure core spray relief valve leaks; IR 472259, Reactor water level set-point calculations cause inaccurate automated trip module set-points; IR 463524, Potential loss of all rod position indication; and Operability Determination 448363, Excess flow check valve 1CM066 failure to meet the acceptance criteria of CPS 9864.01.",96,306,772,ML061290031.txt,0
useless,,,Findings No findings of significance identified.,98,0,48,ML061290031.txt,0
useless,,,1R17 Permanent Plant Modifications (71111.17A) a.,100,0,49,ML061290031.txt,0
