label_SALLY,text,line,start_pos,end_pos,file
U,"The NRC's program for overseeing the safe operation of commercial nuclear power reactors is described in NUREG-1649, ""Reactor Oversight Process,"" Revision 4, dated December 2006.",23,828,1006,ML11300A116.txt
U,A. NRC-Identified and Self-Revealed Findings Cornerstone: Initiating Events åá Green.,23,1006,1090,ML11300A116.txt
U,The inspectors identified a finding of very low safety significance and associated NCV of Technical Specifications Section 5.4.1.c for the failure to control transient combustible materials in accordance with fire protection program requirements.,23,1090,1336,ML11300A116.txt
U,"Specifically, the licensee failed to control the amount and location of transient combustibles in areas containing safety-related components.",23,1336,1477,ML11300A116.txt
U,"In addition, the licensee failed to identify the presence of transient combustibles through fire watches conducted as required by the fire protection program.",23,1477,1635,ML11300A116.txt
U,The licensee removed the transient combustibles and planned on reviewing training related to the transient combustibles.,23,1635,1755,ML11300A116.txt
U,The inspectors determined that this finding was more than minor because the transient combustible materials were stored near safety-related cables and components and formed credible fire scenarios.,23,1755,1952,ML11300A116.txt
U,This finding was of very low safety significance because the materials would not result in ignition of a fire from existing sources of heat or electrical energy.,23,1952,2113,ML11300A116.txt
O,This finding had a cross-cutting aspect in the area of Human Performance within the decision making component because the licensee did not properly communicate and reinforce expectations related to the fire protection program implementation concerning transient combustibles to personnel performing maintenance work and fire watches.,23,2113,2446,ML11300A116.txt
U,"[H.1(c)] (Section 1R05.1(b), Failure to Implement Transient Combustible Program) åá Severity Level IV.",23,2446,2547,ML11300A116.txt
O,"The inspectors identified a Severity Level IV, NCV of License Conditions 2.E and 3.G, for Units 2 and 3, and an associated finding of very low safety significance (Green) for the failure to obtain NRC approval prior to making a change, which was adverse to safe shutdown.",23,2547,2818,ML11300A116.txt
O,"Specifically, the licensee made a change to Administrative Technical Requirements, which permitted a suppression system to be inoperable without compensatory measures, thereby degrading the ability to suppress a fire and challenging the ability to achieve and maintain safe shutdown in the event of a fire.",23,2818,3124,ML11300A116.txt
U,"The licensee entered the issue into their corrective action program and issued an operations' standing order to require fire watches, regardless of whether there was operable detection when a suppression system was out of service.",23,3124,3354,ML11300A116.txt
U,1 Enclosure,23,3354,3365,ML11300A116.txt
U,The inspectors determined that this finding was more than minor because the change permitted suppression systems to be inoperable without any compensatory action.,25,0,163,ML11300A116.txt
U,"This finding was of very low safety significance because the majority of issues identified by fire watches would involve combustible materials, which would not result in ignition of a fire from existing sources of heat or electrical energy.",25,163,403,ML11300A116.txt
U,The inspectors did not identify a cross-cutting aspect associated with the finding because the finding was not representative of current performance.,25,403,552,ML11300A116.txt
U,"(Section 1R05.10.b, Failure to Obtain NRC Approval for Change Adverse to Safe Shutdown) Cornerstone: Mitigating Systems åá Green.",25,552,680,ML11300A116.txt
O,The inspectors identified a finding of very low safety significance (Green) and associated NCV of Technical Specifications for the licensee's failure to implement the diesel fire pump battery surveillance procedure.,25,680,895,ML11300A116.txt
U,"Specifically, the licensee failed to identify corrosion on the diesel fire pump battery terminals, which was contrary to the surveillance procedure that implemented the fire protection program.",25,895,1088,ML11300A116.txt
U,The licensee entered the issue into their corrective action program and surface cleaned the terminals.,25,1088,1190,ML11300A116.txt
U,"The inspectors determined that the finding was more than minor because, if left uncorrected, the presence of corrosion in conjunction with identified voltage issues for two battery cells could affect the reliability of the diesel fire pump.",25,1190,1430,ML11300A116.txt
U,This finding was of very low safety significance because the diesel fire pump had started as part of a recent routine surveillance.,25,1430,1561,ML11300A116.txt
"O, T",This finding has a cross-cutting aspect in the area of Human Performance because the maintenance personnel who performed the battery surveillance did not have sufficient training to recognize the presence of corrosion.,25,1561,1779,ML11300A116.txt
U,"[H.2(b)] (Section 1R05.3.b(1), Failure to Identify Diesel Fire Pump Battery Terminal Corrosion) åá Green.",25,1779,1883,ML11300A116.txt
U,"The inspectors identified a finding of very low safety significance (Green) and associated NCV of 10 CFR Part 50, Appendix R, Section III.L., for the licensee's failure to ensure that operators required for safe shutdown were on-site at all times.",25,1883,2130,ML11300A116.txt
U,"Specifically, operators required for safe shutdown in the event of a fire traveled off-site for performing routine operator rounds.",25,2130,2261,ML11300A116.txt
U,The licensee entered the issue into their corrective action program and planned to evaluate their safe shutdown procedure actions and operations shift crew composition.,25,2261,2429,ML11300A116.txt
U,The inspectors determined that the finding was more than minor because the failure to ensure that operators required for safe shutdown were on-site at all times reduced the margin for time available to perform safe shutdown actions.,25,2429,2661,ML11300A116.txt
U,The finding was of very low safety significance because it was feasible to perform the specified manual actions with available staff.,25,2661,2794,ML11300A116.txt
U,This finding does not have a cross-cutting aspect because the finding is not representative of current performance.,25,2794,2909,ML11300A116.txt
U,"(Section 1R05.5(b)(1), Failure to Ensure Operators Required for Safe Shutdown Were On-Site) B. Licensee-Identified Violations Violations of very low safety significance or Severity Level IV that were identified by the licensee have been reviewed by the inspectors.",25,2909,3173,ML11300A116.txt
U,Corrective actions taken or planned by the licensee have been entered into the licensee's corrective action program.,25,3173,3289,ML11300A116.txt
U,These violations and corrective action tracking numbers are listed in Section 4OA7 of this report.,25,3289,3387,ML11300A116.txt
U,2 Enclosure,25,3387,3398,ML11300A116.txt
U,REPORT DETAILS 1.,27,0,18,ML11300A116.txt
U,"REACTOR SAFETY Cornerstones: Initiating Events and Mitigating Systems 1R05 Fire Protection (71111.05T) The purpose of the fire protection triennial baseline inspection was to conduct a design-based, plant specific, risk-informed, on-site inspection of the licensee's fire protection program's defense-in-depth elements used to mitigate the consequences of a fire.",27,18,381,ML11300A116.txt
U,"The fire protection program shall extend the concept of defense-in-depth to fire protection in plant areas important to safety by: åá åá åá preventing fires from starting; rapidly detecting, controlling and extinguishing fires that do occur; providing protection for structures, systems, and components important to safety so that a fire that is not promptly extinguished by fire suppression activities will not prevent the safe shutdown of the reactor plant; and taking reasonable actions to mitigate postulated events that could potentially cause loss of large areas of power reactor facilities due to explosions or fires.",27,381,1002,ML11300A116.txt
U,åá,29,0,1,ML11300A116.txt
U,"The inspectors' evaluation focused on the design, operational status, and material condition of the reactor plant's fire protection program, post-fire safe shutdown systems, and B.5.b mitigating strategies.",31,0,206,ML11300A116.txt
U,"The objectives of the inspection were to assess whether the licensee had implemented a fire protection program that: (1) provided adequate controls for combustibles and ignition sources inside the plant; (2) provided adequate fire detection and suppression capability; (3) maintained passive fire protection features in good material condition; (4) established adequate compensatory measures for out-of-service, degraded or inoperable fire protection equipment, systems or features; (5) ensured that procedures, equipment, fire barriers and systems exist so that the post-fire capability to safely shut down the plant was ensured; (6) included feasible and reliable operator manual actions when appropriate to achieve safe shutdown; and (7) identified fire protection issues at an appropriate threshold and ensured these issues were entered into the licensee's problem identification and resolution program.",31,206,1113,ML11300A116.txt
U,"In addition, the inspectors' review and assessment focused on the licensee's post-fire safe shutdown systems for selected risk-significant fire areas.",31,1113,1263,ML11300A116.txt
U,Inspector emphasis was placed on determining that the post-fire safe shutdown capability and the fire protection features were maintained free of fire damage to ensure that at least one post-fire safe shutdown success path was available.,31,1263,1500,ML11300A116.txt
U,The inspectors' review and assessment also focused on the licensee's B.5.b related license conditions and the requirements of 10 CFR 50.54(hh)(2).,31,1500,1646,ML11300A116.txt
U,"Inspector emphasis was to ensure that the licensee could maintain or restore core cooling, containment, and spent fuel pool cooling capabilities utilizing the B.5.b mitigating strategies following a loss of large areas of power reactor facilities due to explosions or fires.",31,1646,1920,ML11300A116.txt
U,Documents reviewed are listed in the Attachment to this report.,31,1920,1983,ML11300A116.txt
U,3 Enclosure,31,1983,1994,ML11300A116.txt
U,The fire zones and B.5.b mitigating strategies selected for review during this inspection are listed below and in Section 1R05.11.,33,0,131,ML11300A116.txt
U,"The fire zones selected constituted six inspection samples and the B.5.b mitigating strategies selected constituted two inspection samples, respectively, as defined in Inspection Procedure 71111.05T.",33,131,330,ML11300A116.txt
U,Fire Area TB-III TB-III TB-III TB-III TB-III TB-V .1 a.,33,330,385,ML11300A116.txt
U,Fire Zone 6.1 7.0.B 8.2.4 8.2.5.E 8.2.6.E 2.0 Description Direct Current (DC) Panel Room Station Battery Room Unit 3 Cable Tunnel Unit 3 Turbine Building Ground Floor Unit 3 Turbine Building Mezzanine Floor Main Control Room,33,385,609,ML11300A116.txt
U,"Protection of Safe Shutdown Capabilities Inspection Scope For each of the selected fire areas, the inspectors reviewed the fire hazards analysis, safe shutdown analysis, and supporting drawings and documentation to verify that safe shutdown capabilities were properly protected.",35,0,278,ML11300A116.txt
U,The inspectors reviewed the licensee's procedures and programs for the control of ignition sources and transient combustibles to assess their effectiveness in preventing fires and in controlling combustible loading within limits established in the fire hazards analysis.,35,278,548,ML11300A116.txt
U,The inspectors performed plant walkdowns to verify that protective features were being properly maintained and administrative controls were being implemented.,35,548,706,ML11300A116.txt
U,The inspectors also reviewed the licensee's design control procedures to ensure that the process included appropriate reviews and controls to assess plant changes for any potential adverse impact on the fire protection program and/or post-fire safe shutdown analysis and procedures.,35,706,988,ML11300A116.txt
U,Findings - Failure to Implement Transient Combustible Program Introduction: The inspectors identified a finding of very low safety significance (Green) and associated Non-Cited Violation (NCV) of Technical Specifications Section 5.4.1.c for the failure to control transient combustible materials in accordance with the fire protection program requirements.,35,988,1344,ML11300A116.txt
O,"Specifically, the licensee failed to control the amount and location of transient combustibles in areas containing safety-related components.",35,1344,1485,ML11300A116.txt
O,"In addition, the licensee failed to identify the presence of transient combustibles through fire watches conducted as required by the fire protection program.",35,1485,1643,ML11300A116.txt
O,"Description: During a walkdown on July 28, 2011, in the Unit 3 turbine building mezzanine, the inspectors identified a vertically stored wood pallet in a narrow passageway that did not have a transient combustible permit.",35,1643,1864,ML11300A116.txt
U,This pallet was located within three feet of safety-related Essential Service System (ESS) Division II cables in 4 Enclosure,35,1864,1988,ML11300A116.txt
U,conduit running along a wall near the stairwell leading to the battery room and near the DC Motor Control Center (MCC) area.,37,0,125,ML11300A116.txt
U,"Later, on August 29, 2011, the inspectors identified a plastic cart and a tool bag (each containing Class A combustibles) left unattended and not removed from the work area at the end of the shift in the same general area less than one foot from the safety-related ESS II cables and near the DC MCC area of the turbine building mezzanine.",37,125,463,ML11300A116.txt
U,The material had been left previously after maintenance workers completed work on the Unit 3 battery chargers.,37,463,573,ML11300A116.txt
U,"The same day, the inspectors identified a large roll of oil absorbing material beneath a stack of horizontal cable trays containing safety-related ESS II cables in the cable tunnel.",37,573,754,ML11300A116.txt
U,The inspectors were concerned that a fire involving the transient combustibles could affect safety-related components.,37,754,872,ML11300A116.txt
U,The inspectors noted that the licensee had established fire watches for both of these areas at the time that the transient combustibles were identified by the inspectors.,37,872,1042,ML11300A116.txt
U,"Specifically, on August 4, 2011, the licensee had implemented an hourly fire watch in Fire Zone 8.2.4, cable tunnel, and Fire Zone 8.2.6.E, Unit 3 turbine building mezzanine, because the detection circuits in those zones were de-energized in support of a modification.",37,1042,1310,ML11300A116.txt
U,The licensee had implemented these fire watches under Fire Protection Impairment Permit No.,37,1310,1401,ML11300A116.txt
U,11-085.,37,1401,1408,ML11300A116.txt
U,The inspectors noted that the identified the transient combustibles had remained in the areas r for more than one shift.,37,1408,1528,ML11300A116.txt
U,"As such, the transient combustibles should have been identified by the hourly fire watches which were required to patrol the areas where the transient combustibles were identified.",37,1528,1708,ML11300A116.txt
U,"Technical Specification Section 5.4.1.c required that written procedures be established, implemented, and maintained covering activities related to fire protection program implementation.",37,1708,1895,ML11300A116.txt
U,"Procedure OP-AA-201-009, ""Control of Transient Combustible Materials,"" Revision 11, outlined the procedural requirements for control of transient combustibles.",37,1895,2054,ML11300A116.txt
U,The presence of transient combustibles not necessary to support the work activity was contrary to procedure OP-AA-201-009.,37,2054,2176,ML11300A116.txt
U,Section 4.4.1 of OP-AA-201009 stated that only the amount of minor transient combustibles needed to support the work activity at the time should be used.,37,2176,2329,ML11300A116.txt
U,"Section 4.4.2 of the procedure stated, in part, that all transient combustible material shall be either constantly attended or removed from the work area at the end of the shift or have a transient combustible permit.",37,2329,2546,ML11300A116.txt
U,Section 4.4.3.1 required the licensee to limit transient combustibles to those materials and quantities necessary to support the work activity at the time.,37,2546,2701,ML11300A116.txt
U,"Additionally, Section 4.4 of procedure OP-AA-201-009 referred to Attachment 15, ""Examples of Minor Transient Combustibles,"" that listed ""Wood (less than 25 pounds).""",37,2701,2866,ML11300A116.txt
U,The wood pallet weighed more than 25 pounds.,37,2866,2910,ML11300A116.txt
U,"The other items (plastic cart, the canvas tool bag, and large roll of oil absorbing material) could not be identified with any current work activity.",37,2910,3059,ML11300A116.txt
U,The inspectors also noted that Attachment 6 of the procedure listed the Turbine Building as Safety-Related.,37,3059,3166,ML11300A116.txt
U,"With respect to the fire watches, Procedure OP-MW-201-007, ""Fire Protection System Impairment Control,"" Revision 7, Section 3.5.1 required the licensee to implement a fire watch as specified on Attachment 2, ""Fire Watch Inspection Log.""",37,3166,3402,ML11300A116.txt
U,"Paragraph 3 of the hourly fire watch instructions provided as part of the fire watch inspection log required the fire watch to report any conditions or hazards that could cause a fire or affect the severity of a fire, such as leaks, spills, accumulations of combustibles, equipment storage, or faulty equipment to shift management.",37,3402,3733,ML11300A116.txt
U,"The licensee removed the transient combustibles and placed the issues into their corrective action program as Action Request (AR) 01245728, ""FP Triennial 2011: Wooden Pallet without Permit,"" AR 01258369, ""NRC Identify Oil Rag Roll in Cable 5 Enclosure",37,3733,3984,ML11300A116.txt
U,"Tunnel,"" and AR 01258376, ""HSK: NRC Identifies Cart and Tool Bag Left in U3.""",39,0,78,ML11300A116.txt
O,"Although the licensee had entered the issues into their corrective action program, the licensee initially considered the later two transient combustible issues (the oil rag roll, cart and tool bag) to be housekeeping issues rather than fire hazard issues and did not take immediate corrective actions.",39,78,379,ML11300A116.txt
O,The licensee considered the issue further and recognized that the presence of the transient combustibles did not meet the requirements of procedure OP-AA-201-009.,39,379,541,ML11300A116.txt
U,The licensee removed the transient combustibles from the area prior to the end of the inspection.,39,541,638,ML11300A116.txt
U,"After the inspectors raised the issue concerning the effectiveness of fire watches, the licensee entered the issue into their corrective action program as AR 01263681, ""2011 Triennial Fire Inspection: Combustible Material in Area,"" and planned to review the training provided to fire watch personnel.",39,638,938,ML11300A116.txt
U,"In addition, the licensee initiated AR 01258254, ""FP Triennial [sic] 2011, Transient Combustible Trend,"" to determine if there was a declining trend with respect to transient combustible issues.",39,938,1132,ML11300A116.txt
U,In July 2009 the licensee had implemented a number of changes to their transient combustible program by Revision 9 to procedure OP-AA-201-009.,39,1132,1274,ML11300A116.txt
U,"As part of the procedure change, the licensee reduced the permissible quantity of wood that would be considered a minor transient combustible from 75 to 25 pounds.",39,1274,1437,ML11300A116.txt
T,"Although site personnel had been briefed on the changes that were made, maintenance personnel were not fully aware of the changes in that the pallet board discussed above was initially believed to be a minor transient combustible.",39,1437,1667,ML11300A116.txt
T,"Further, maintenance personnel did not understand the requirement to remove materials from an area once they had completed their work.",39,1667,1801,ML11300A116.txt
T,"During the inspection, engineering personnel also exhibited some confusion regarding the requirements of the transient combustible program.",39,1801,1940,ML11300A116.txt
T,"Based on the lack of understanding of the transient combustible program exhibited by maintenance and other plant personnel, the inspectors concluded that the fire watch personnel similarly lacked a full understanding of the transient combustible program requirements.",39,1940,2207,ML11300A116.txt
T,The inspectors concluded that the site did not properly communicate and reinforce expectations related to the fire protection program implementation for transient combustibles.,39,2207,2383,ML11300A116.txt
O,Analysis: The inspectors determined that the failure to control transient combustibles was contrary to the licensee's fire protection program and was a performance deficiency.,39,2383,2558,ML11300A116.txt
O,"Specifically, the licensee failed to control the amount and location of transient combustibles material as required by the fire protection program in areas that contained safety-related components.",39,2558,2755,ML11300A116.txt
O,"In addition, the licensee failed to identify the presence of transient combustibles through fire watches conducted as required by the fire protection program.",39,2755,2913,ML11300A116.txt
U,The inspectors determined that the finding was more than minor because the finding was associated with the Initiating Events cornerstone attribute of Protection Against External Factors (Fire) and affected the cornerstone objective of limiting the likelihood of those events that upset plant stability and challenge critical safety functions during plant operations.,39,2913,3279,ML11300A116.txt
U,"Specifically, the inspectors determined that the transient combustibles in the area of safety-related ESS Division II cables and a DC MCC could potentially affect DC circuits in the event of a fire in the area.",39,3279,3489,ML11300A116.txt
U,"In addition, the finding was similar to Inspection Manual Chapter (IMC) 0612, Appendix E, Example 4.k.",39,3489,3591,ML11300A116.txt
U,The transient combustible materials were stored near safety-related cables and components and formed credible fire scenarios.,39,3591,3716,ML11300A116.txt
U,6,41,0,1,ML11300A116.txt
U,Enclosure,43,0,9,ML11300A116.txt
U,"In accordance with IMC 0609, ""Significance Determination Process,"" Attachment 0609.04, ""Phase I - Initial Screening and Characterization of Findings,"" Table 3b the inspectors determined the finding degraded the fire protection defense-in-depth strategies.",45,0,256,ML11300A116.txt
U,"Therefore, screening under IMC 0609, Appendix F, ""Fire Protection Significance Determination Process,"" was required.",45,256,372,ML11300A116.txt
U,"The inspectors completed a significance determination of this issue using IMC 0609, Appendix F, Attachment 2, ""Degradation Rating Guidance Specific to Various Fire Protection Program Elements,"" dated February 28, 2005.",45,372,590,ML11300A116.txt
U,The inspectors determined that the quantity of Class A combustible materials stored represented a low degradation against the combustible controls program because the materials would not result in ignition of a fire from existing sources of heat or electrical energy.,45,590,857,ML11300A116.txt
O,"The inspectors determined that the finding screened as having very low safety significance (Green) in Task 1.3.1 of IMC 0609, Appendix F. This finding had a cross-cutting aspect in the area of Human Performance within the decision making component because the licensee did not demonstrate that nuclear safety is an overriding priority.",45,857,1192,ML11300A116.txt
O,"Specifically, the licensee did not properly communicate and reinforce expectations related to the fire protection program implementation concerning transient combustibles to personnel performing maintenance work and fire watches, in a timely manner.",45,1192,1441,ML11300A116.txt
U,"[H.1(c)] Enforcement: Technical Specification Section 5.4.1.c requires that written procedures be established, implemented, and maintained covering activities related to fire protection program implementation.",45,1441,1650,ML11300A116.txt
U,"Procedure OP-AA-201-009, Step 4.4.2 required, in part, that transient combustible material be constantly attended or removed from the work area at the end of the shift or have a transient combustible permit.",45,1650,1857,ML11300A116.txt
U,Section 4.4.3.1 required limiting transient combustibles to those materials and quantities necessary to support the work activity.,45,1857,1987,ML11300A116.txt
U,Attachment 15 to Procedure OP-AA-201-009 required quantities of wood to be less than 25 pounds.,45,1987,2082,ML11300A116.txt
U,"Procedure OP-MW-201-007, Section 3.5.1 required the licensee to perform fire watches as specified on Attachment 2, ""Fire Watch Inspection Log.""",45,2082,2225,ML11300A116.txt
U,"Attachment 2 required the hourly and continuous fire watches to report any conditions or hazards that could cause a fire or affect the severity of a fire, such as accumulations of combustibles, to shift management.",45,2225,2439,ML11300A116.txt
P,"Contrary to the above, on July 28 and August 29, 2011, the inspectors identified several instances of transient combustibles stored near safety-related components which were not in accordance with procedure OP-AA-201-009.",45,2439,2660,ML11300A116.txt
U,"Specifically, the inspectors identified a plastic cart, a tool bag, a large roll of oil absorbing material and greater than 25 pounds of Class A combustible wood near safety-related components without having only the materials and quantities necessary to support the work activity, being constantly attended, being removed at the end of the shift, or having a transient combustible permit.",45,2660,3049,ML11300A116.txt
O,"In addition, on August 29, 2011, the licensee's fire watches failed to report the combustibles present in the Unit 3 turbine building mezzanine and the cable tunnel to shift management as required by Procedure OP-MW-201-007.",45,3049,3273,ML11300A116.txt
O,"Specifically, the fire watches failed to report an accumulation of combustibles including a plastic cart, a tool bag, and a large roll of oil absorbing material near safety-related components.",45,3273,3465,ML11300A116.txt
U,"Because this violation was of very low safety significance and it was entered into the licensee's corrective action program as ARs 01245728, 01258369, 01258376, and 01263681; the transient combustibles were removed; and the licensee planned to review training materials provided to fire watch personnel, this violation is being treated as an 7 Enclosure",45,3465,3818,ML11300A116.txt
U,"NCV, consistent with Section 2.3.2 of the NRC Enforcement Policy (NCV 05000249/2011008-01; 05000249/2011008-01, Failure to Implement Transient Combustible Program).",47,0,165,ML11300A116.txt
U,.2 a.,47,165,170,ML11300A116.txt
U,"Passive Fire Protection Inspection Scope For the selected fire areas, the inspectors evaluated the adequacy of fire area barriers, penetration seals, fire doors, electrical raceway fire barriers, and fire rated electrical cables.",47,170,399,ML11300A116.txt
U,"The inspectors observed the material condition and configuration of the installed barriers, seals, doors, and cables.",47,399,516,ML11300A116.txt
U,The inspectors reviewed approved construction details and supporting fire tests.,47,516,596,ML11300A116.txt
U,"In addition, the inspectors reviewed license documentation, such as NRC safety evaluation reports, and deviations from NRC regulations and the National Fire Protection Association (NFPA) standards to verify that fire protection features met license commitments.",47,596,857,ML11300A116.txt
U,"The inspectors walked down accessible portions of the selected fire areas to observe material condition and the adequacy of design of fire area boundaries (including walls, fire doors, and fire dampers) to ensure they were appropriate for the fire hazards in the area.",47,857,1125,ML11300A116.txt
U,"The inspectors reviewed the installation, repair, and qualification records for a sample of penetration seals to ensure the fill material was of the appropriate fire rating and that the installation met the engineering design.",47,1125,1351,ML11300A116.txt
U,b.,47,1351,1353,ML11300A116.txt
U,Findings No findings of significance were identified.,47,1353,1406,ML11300A116.txt
U,.3 a.,47,1406,1411,ML11300A116.txt
U,"Active Fire Protection Inspection Scope For the selected fire areas, the inspectors evaluated the adequacy of fire suppression and detection systems.",47,1411,1560,ML11300A116.txt
U,The inspectors observed the material condition and configuration of the installed fire detection and suppression systems.,47,1560,1681,ML11300A116.txt
U,The inspectors reviewed design documents and supporting calculations.,47,1681,1750,ML11300A116.txt
U,"In addition, the inspectors reviewed license basis documentation, such as, NRC safety evaluation reports, deviations from NRC regulations, and NFPA standards to verify that fire suppression and detection systems met license commitments.",47,1750,1986,ML11300A116.txt
U,b.,47,1986,1988,ML11300A116.txt
O,Findings - Failure to Identify Diesel Fire Pump Battery Terminal Corrosion Introduction: The inspectors identified a finding of very low safety significance (Green) and associated Non-Cited Violation of Technical Specifications for the licensee's failure to implement the diesel fire pump battery surveillance procedure.,47,1988,2308,ML11300A116.txt
O,"Specifically, the licensee failed to identify corrosion on the diesel fire pump battery terminals, which was contrary to the surveillance procedure that implemented the fire protection program.",47,2308,2501,ML11300A116.txt
U,"Description: On August 31, 2011, the inspectors identified corrosion on at least ten battery cell terminals and inter-cell electrical connections for the Unit 2/3 diesel fire pump 8 Enclosure",47,2501,2692,ML11300A116.txt
U,battery.,49,0,9,ML11300A116.txt
U,The inspectors were aware that terminal post corrosion is a common problem for aging batteries.,49,9,104,ML11300A116.txt
U,Corroded inter-cell connections and post connectors can fail when exposed to the discharge current.,49,104,203,ML11300A116.txt
U,"The diesel fire pump battery quarterly surveillance had last been performed five days earlier, August 26, 2011, under work order (WO) 01438993 01, ""D2/3 QTR TSTR Diesel Fire PP Batt.",49,203,385,ML11300A116.txt
U,"Surv.""",49,385,391,ML11300A116.txt
U,"and Procedure DES 8300-13, ""Unit 1 and 2/3 Diesel Fire Pump and Security Diesel Starting Batteries Surveillance and Manual Procedure,"" Revision 16.",49,391,538,ML11300A116.txt
