label_SALLY,text,line,start_pos,end_pos,file
U,"In accordance with 10 CFR 2.390 of the NRC's ""Rules of Practice,"" a copy of this letter, its enclosure, and your response (if any) will be available electronically for public inspection in the NRC Public Document Room or from the Publicly Available Records System (PARS) component of NRC's Agencywide Document Access and Management System (ADAMS).",13,0,347,ML12220A342.txt
U,ADAMS is accessible from the NRC Web site at http://www.nrc.gov/reading-rm/adams.html (the Public Electronic Reading Room).,13,347,470,ML12220A342.txt
U,"Sincerely, /RA/ Jamnes L. Cameron, Chief Branch 6 Division of Reactor Projects Docket No.",13,470,559,ML12220A342.txt
U,50-341 License No.,13,559,577,ML12220A342.txt
U,NPF-43 Enclosure: cc w/encl: Inspection Report 05000341/2012003 w/Attachment: Supplemental Information Distribution via ListServ,13,577,705,ML12220A342.txt
U,"U.S. NUCLEAR REGULATORY COMMISSION REGION III Docket No: License No: Report No: Licensee: Facility: Location: Dates: Inspectors: 50-341 NPF-43 05000341/2012003 Detroit Edison Company Fermi Power Plant, Unit 2 Newport, MI April 1 through June 30, 2012 R. Morris, Senior Resident Inspector A. Wilson, Acting Senior Resident Inspector R. Jones, Resident Inspector S. Bell, Health Physicist T. Briley, Reactor Engineer J. Cassidy, Senior Health Physicist D. Jones, Reactor Inspector P. Smagacz, Reactor Engineer J. Steffes, Reactor Engineer J. Cameron, Chief Branch 6 Division of Reactor Projects",15,0,593,ML12220A342.txt
U,Approved by:,17,0,12,ML12220A342.txt
U,Enclosure,19,0,9,ML12220A342.txt
U,TABLE OF CONTENTS,21,0,18,ML12220A342.txt
U,SUMMARY OF FINDINGS ......................................................................................................... 1 REPORT DETAILS .................................................................................................................... 3 Summary of Plant Status ........................................................................................................ 3 1.,23,0,395,ML12220A342.txt
U,1R01 1R04 1R05 1R06 1R08 1R11 1R12 1R13 1R15 1R18 1R19 1R20 1R22 1EP6 2RS1 2RS2 REACTOR SAFETY .................................................................................. 3 Adverse Weather Protection (71111.01).................................................... 3 Equipment Alignment (71111.04) .............................................................. 5 Fire Protection (71111.05) ......................................................................... 6 Flooding (71111.06) .................................................................................. 7 Inservice Inspection Activities (71111.08G) ............................................... 7 Licensed Operator Requalification Program (71111.11) ............................ 9 Maintenance Effectiveness (71111.12) ....................................................10 Maintenance Risk Assessments and Emergent Work Control (71111.13) 11 Operability Determinations and Functional Assessments (71111.15) .......12 Plant Modifications (71111.18) .................................................................12 Post-Maintenance Testing (71111.19) ......................................................13 Outage Activities (71111.20) ....................................................................14 Surveillance Testing (71111.22) ...............................................................15 Drill Evaluation (71114.06) .......................................................................17 RADIATION SAFETY ...............................................................................17 Radiological Hazard Assessment and Exposure Controls (71124.01) ......17 Occupational As-Low-As-Is-Reasonably-Achievable Planning and Controls (71124.02)................................................................................................20 OTHER ACTIVITIES ................................................................................21 Performance Indicator Verification (71151) ..............................................21 Identification and Resolution of Problems (71152) ...................................22 Follow-Up of Events and Notices of Enforcement Discretion (71153) .......25 Other Activities .........................................................................................30 Management Meetings .............................................................................33,23,395,2792,ML12220A342.txt
U,2,25,0,2,ML12220A342.txt
U,4,27,0,2,ML12220A342.txt
U,4OA1 4OA2 4OA3 4OA5 4OA6,29,0,24,ML12220A342.txt
U,"SUPPLEMENTAL INFORMATION............................................................................................. 1 Key Points of Contact ............................................................................................................. 1 List of Items Opened, Closed and Discussed ......................................................................... 2 List of Documents Reviewed .................................................................................................. 3 List of Acronyms Used ...........................................................................................................12",31,0,632,ML12220A342.txt
U,Enclosure,33,0,9,ML12220A342.txt
U,SUMMARY OF FINDINGS,35,0,20,ML12220A342.txt
U,"Inspection Report 05000341/2012003; 04/01/2012 å_ 06/30/2012; Fermi Power Plant, Unit 2; Follow-up of Events and Notices of Enforcement Discretion.",37,0,146,ML12220A342.txt
U,This report covers a 3-month period of inspection by resident inspectors and announced baseline inspections by regional inspectors.,37,146,277,ML12220A342.txt
U,Two Green findings were self identified.,37,277,317,ML12220A342.txt
U,The findings were considered Non-Cited Violations (NCVs) of NRC regulations.,37,317,393,ML12220A342.txt
U,"The significance of most findings is indicated by their color (Green, White, Yellow, Red) using Inspection Manual Chapter (IMC) 0609, ""Significance Determination Process"" (SDP).",37,393,570,ML12220A342.txt
U,"Cross-cutting aspects were determined using IMC 0310, ""Components Within the Cross Cutting Areas.""",37,570,668,ML12220A342.txt
U,Findings for which the SDP does not apply may be Green or be assigned a severity level after NRC management review.,37,668,783,ML12220A342.txt
U,"The NRC's program for overseeing the safe operation of commercial nuclear power reactors is described in NUREG-1649, ""Reactor Oversight Process,"" Revision 4, dated December 2006.",37,783,961,ML12220A342.txt
U,A. NRC-Identified and Self-Revealed Findings Cornerstone: Initiating Events Green.,37,961,1043,ML12220A342.txt
U,"A self-revealed Green finding and associated NCV of Technical Specification (TS) 5.4.1.a was identified for the licensee's failure to establish and implement procedures recommended by Regulatory Guide 1.33, Revision 2, Appendix A, February 1978.",37,1043,1288,ML12220A342.txt
O,"Specifically, the licensee failed to control reactor pressure in the band specified in the reactor pressure vessel hydrostatic test procedure.",37,1288,1430,ML12220A342.txt
U,A valid high pressure reactor scram actuation was received after operators failed to recognize that the reactor pressure vessel pressure instrument being monitored became inaccurate.,37,1430,1612,ML12220A342.txt
U,"Immediately after the scram, operators stabilized the plant at approximately 600 psig and reset the reactor scram.",37,1612,1726,ML12220A342.txt
U,The licensee entered this issue into their corrective action program as CARD 12-23824.,37,1726,1812,ML12220A342.txt
U,"The inspectors evaluated the finding using IMC 0609, Appendix G, Attachment 1, ""Shutdown Operations Significance Determination Process - Phase 1 Operational Checklists for Both Power Water Reactors (PWRs) and Boiling Water Reactors (BWRs).""",37,1812,2052,ML12220A342.txt
U,"The inspectors consulted Checklist 8, ""BWR Cold Shutdown or Refueling Operation; Time to Boil > 2 Hours: RCS Level < 23' Above Top of Flange.""",37,2052,2194,ML12220A342.txt
U,"The inspectors determined the finding did not adversely impact any shutdown defense-in-depth or mitigation attributes on the checklist, nor did it meet any of the checklist specific requirements for a Phase 2 or Phase 3 SDP analysis.",37,2194,2427,ML12220A342.txt
U,"Consequently, the finding was determined to be of very low safety significance.",37,2427,2506,ML12220A342.txt
O,"This finding has a cross-cutting aspect in the area of human performance, work practices component, because the licensee failed to use human error prevention techniques commensurate with the risk of the assigned task, such that activities are performed safely.",37,2506,2766,ML12220A342.txt
O,"Specifically, the licensee failed to monitor the specified primary instrumentation for critical plant parameters.",37,2766,2879,ML12220A342.txt
U,(H.4(a)) (Section 4OA3.2) Cornerstone: Mitigating Systems Green.,37,2879,2943,ML12220A342.txt
U,"A self-revealed Green finding and associated NCV of 10 CFR 50 Appendix B, Section V, ""Instructions, Procedures, and Drawings,"" for failure to follow procedures 1 Enclosure",37,2943,3114,ML12220A342.txt
U,when the licensee energized a safety-related electrical bus with a ground truck installed in bus 65E breaker position E4.,39,0,122,ML12220A342.txt
U,This resulted in the loss of the safety-related bus and a temporary loss of shutdown cooling.,39,122,215,ML12220A342.txt
O,"The licensee failed to comply with sequence step 61 of Safety Tagging Record 2012-001122, which had connected a ground truck in bus 65E position E4 and installed a red danger tag.",39,215,394,ML12220A342.txt
U,"The Operations Conduct Manual, Chapter 12 (MOP12), 3.6.2 specifies that red tagged equipment is not to be operated.",39,394,509,ML12220A342.txt
U,The licensee entered this item into their corrective action program as CARD 12-23118.,39,509,594,ML12220A342.txt
U,"The inspectors determined this finding was more than minor because it was associated with the configuration control attribute of the Mitigating Systems Cornerstone and impacted the cornerstone objective of ensuring the availability, reliability, and capability of systems that respond to initiating events to prevent undesirable consequences (i.e., core damage).",39,594,956,ML12220A342.txt
U,"This finding was determined to be of very low safety significance because, following IMC 0609, Appendix G, Attachment 1, ""Shutdown Operations Significance Determination Process Phase 1 Operational Checklist for both PWRs and BWRs,"" concluded the finding did not require quantitative assessment.",39,956,1250,ML12220A342.txt
U,"Therefore, the finding was determined to be of very low safety significance.",39,1250,1326,ML12220A342.txt
O,"This finding has a cross-cutting aspect in the area of Human Performance, Work Practices, supervisory and management oversight aspect because the licensee failed to appropriately oversee the proper clearance of Safety Tagging Record 2012-001122 (H.4(c)).",39,1326,1580,ML12220A342.txt
U,(Section 4OA3.1) B. Licensee-Identified Violations No violations were identified.,39,1580,1661,ML12220A342.txt
U,2,41,0,1,ML12220A342.txt
U,Enclosure,43,0,9,ML12220A342.txt
U,REPORT DETAILS,45,0,15,ML12220A342.txt
U,"Summary of Plant Status Fermi Unit 2 started this inspection period shutdown, continuing refueling outage (RFO)-15, which commenced March 26, 2012.",47,0,147,ML12220A342.txt
U,"Reactor startup commenced May 2, and the outage concluded on May 5, 2012.",47,147,220,ML12220A342.txt
U,"Power reached 100 percent on May 9, 2012, and remained at that level until a power reduction to 24 percent power on June 24, 2012, to repair three oil pumps on the main unit transformer 2B.",47,220,409,ML12220A342.txt
U,"The plant remained at 24 percent power until June 25, 2012, when the plant was manually scrammed following the catastrophic failure of the south reactor feed pump turbine, commencing forced outage (FO) 12-02.",47,409,617,ML12220A342.txt
U,The plant remained shut down for the remainder of the inspection period.,47,617,689,ML12220A342.txt
U,1,47,689,691,ML12220A342.txt
U,"REACTOR SAFETY Cornerstones: Initiating Events, Mitigating Systems, and Barrier Integrity 1R01 Adverse Weather Protection (71111.01) .1 a.",47,691,829,ML12220A342.txt
U,Readiness of Offsite and Alternate Alternating Current Power Systems Inspection Scope The inspectors verified that plant features and procedures for operation and continued availability of offsite and alternate alternating current (AC) power systems during adverse weather were appropriate.,47,829,1119,ML12220A342.txt
U,The inspectors reviewed the licensee's procedures affecting these areas and the communications protocols between the transmission system operator (TSO) and the plant to verify the appropriate information was being exchanged when issues arose that could impact the offsite power system.,47,1119,1404,ML12220A342.txt
U,Examples of aspects considered in the inspectors' review included: åá åá åá åá coordination between the TSO and the plant during off-normal or emergency events; explanations for the events; estimates of when the offsite power system would be returned to a normal state; and notifications from the TSO to the plant when the offsite power system was returned to normal.,47,1404,1767,ML12220A342.txt
U,The inspectors also verified plant procedures addressed measures to monitor and maintain availability and reliability of both the offsite AC power system and the onsite alternate AC power system prior to or during adverse weather conditions.,49,0,241,ML12220A342.txt
U,"Specifically, the inspectors verified the procedures addressed the following: åá actions to be taken when notified by the TSO that the post-trip voltage of the offsite power system at the plant would not be acceptable to assure the continued operation of the safety-related loads without transferring to the onsite power supply;",49,241,568,ML12220A342.txt
U,3,51,0,1,ML12220A342.txt
U,Enclosure,53,0,9,ML12220A342.txt
U,åá åá åá,55,0,6,ML12220A342.txt
U,"compensatory actions identified to be performed if it would not be possible to predict the post-trip voltage at the plant for the current grid conditions; re-assessment of plant risk based on maintenance activities which could affect grid reliability, or the ability of the transmission system to provide offsite power; and communications between the plant and the TSO when changes at the plant could impact the transmission system, or when the capability of the transmission system to provide adequate offsite power was challenged.",57,0,532,ML12220A342.txt
U,Documents reviewed are listed in the Attachment to this report.,59,0,63,ML12220A342.txt
U,The inspectors also reviewed corrective action program (CAP) items to verify the licensee was identifying adverse weather issues at an appropriate threshold and entering them into their CAP in accordance with station corrective action procedures.,59,63,309,ML12220A342.txt
U,This inspection constituted one readiness of offsite and alternate AC power systems sample as defined in Inspection Procedure (IP) 71111.01-05. b.,59,309,455,ML12220A342.txt
U,Findings No findings were identified.,59,455,492,ML12220A342.txt
U,.2 a.,59,492,497,ML12220A342.txt
U,"Summer Seasonal Readiness Preparations Inspection Scope The inspectors performed a review of the licensee's preparations for summer weather for selected systems, including conditions that could lead to an extended drought.",59,497,719,ML12220A342.txt
U,"During the inspection, the inspectors focused on plant-specific design features and the licensee's procedures used to mitigate or respond to adverse weather conditions.",59,719,887,ML12220A342.txt
U,"Additionally, the inspectors reviewed the Updated Final Safety Analysis Report (UFSAR) and performance requirements for systems selected for inspection and verified operator actions were appropriate as specified by plant specific procedures.",59,887,1128,ML12220A342.txt
U,Specific documents reviewed during this inspection are listed in the Attachment to this report.,59,1128,1223,ML12220A342.txt
U,The inspectors also reviewed CAP items to verify the licensee was identifying adverse weather issues at an appropriate threshold and entering them into their CAP in accordance with station corrective action procedures.,59,1223,1441,ML12220A342.txt
U,"The inspectors' reviews focused specifically on the following plant systems: åá åá supplemental closed cooling water system; and turbine building heating, ventilation, and air conditioning.",59,1441,1628,ML12220A342.txt
U,This inspection constituted one seasonal adverse weather sample as defined in IP 71111.01-05. b.,61,0,96,ML12220A342.txt
U,Findings No findings were identified.,61,96,133,ML12220A342.txt
U,4,63,0,1,ML12220A342.txt
U,Enclosure,65,0,9,ML12220A342.txt
U,1R04 Equipment Alignment (71111.04) .1 a.,67,0,42,ML12220A342.txt
U,Quarterly Partial System Walkdowns Inspection Scope The inspectors performed partial system walkdowns of the following risk-significant systems: åá åá åá åá åá residual heat removal during shutdown cooling including drywell line-up; reactor water cleanup including drywell line-up; spent fuel pool cooling; division 1 electrical line-up through 480 volt; and division 2 electrical line-up through 480 volt.,67,42,443,ML12220A342.txt
U,The inspectors selected these systems based on their risk significance relative to the Reactor Safety Cornerstones at the time they were inspected.,69,0,147,ML12220A342.txt
U,"The inspectors attempted to identify any discrepancies that could impact the function of the system and, therefore, potentially increase risk.",69,147,289,ML12220A342.txt
U,"The inspectors reviewed applicable operating procedures, system diagrams, UFSAR, Technical Specification (TS) requirements, outstanding work orders (WOs), condition reports, and the impact of ongoing work activities on redundant trains of equipment in order to identify conditions that could have rendered the systems incapable of performing their intended functions.",69,289,656,ML12220A342.txt
U,The inspectors also walked down accessible portions of the systems to verify system components and support equipment were aligned correctly and operable.,69,656,809,ML12220A342.txt
U,The inspectors examined the material condition of the components and observed operating parameters of equipment to verify there were no obvious deficiencies.,69,809,966,ML12220A342.txt
U,The inspectors also verified the licensee had properly identified and resolved equipment alignment problems that could cause initiating events or impact the capability of mitigating systems or barriers and entered them into the CAP with the appropriate significance characterization.,69,966,1249,ML12220A342.txt
U,Documents reviewed are listed in the Attachment to this report.,69,1249,1312,ML12220A342.txt
U,These activities constituted five partial system walkdown samples as defined in IP 71111.04-05. b.,69,1312,1410,ML12220A342.txt
U,Findings No findings were identified.,69,1410,1447,ML12220A342.txt
U,.2 a.,69,1447,1452,ML12220A342.txt
U,"Semi-Annual Complete System Walkdown Inspection Scope On April 25, 26, 30, and May 1 and 3, 2012, the inspectors performed a complete system alignment inspection of the emergency equipment cooling water/emergency equipment service water system, including drywell line-up prior to reactor start-up, to verify the functional capability of the system.",69,1452,1800,ML12220A342.txt
U,This system was selected because it was considered both safety significant and risk significant in the licensee's probabilistic risk assessment.,69,1800,1944,ML12220A342.txt
U,"The inspectors walked down the system to review mechanical and electrical equipment lineups; electrical power availability; system pressure and temperature indications, as appropriate; component labeling; component lubrication; 5 Enclosure",69,1944,2183,ML12220A342.txt
U,component and equipment cooling; hangers and supports; operability of support systems; and to ensure ancillary equipment or debris did not interfere with equipment operation.,71,0,175,ML12220A342.txt
U,A review of a sample of past and outstanding WOs was performed to determine whether any deficiencies significantly affected the system function.,71,175,319,ML12220A342.txt
U,"In addition, the inspectors reviewed the CAP database to ensure system equipment alignment problems were being identified and appropriately resolved.",71,319,468,ML12220A342.txt
U,Documents reviewed are listed in the Attachment to this report.,71,468,531,ML12220A342.txt
U,These activities constituted one complete system walkdown sample as defined in IP 71111.04-05. b.,71,531,628,ML12220A342.txt
U,Findings No findings were identified.,71,628,665,ML12220A342.txt
U,1R05 Fire Protection (71111.05) .1 a.,71,665,702,ML12220A342.txt
U,"Routine Resident Inspector Tours (71111.05Q) Inspection Scope The inspectors conducted fire protection walkdowns which were focused on availability, accessibility, and the condition of firefighting equipment in the following risk-significant plant areas: åá åá åá åá åá åá turbine building second floor, steam tunnel; turbine building second floor, 3/4/5S feedwater heater room; turbine building first floor, pipe chase; turbine building basement, off-gas (after start of outage); drywell first floor and second floor; and drywell basement.",71,702,1236,ML12220A342.txt
U,"The inspectors reviewed areas to assess if the licensee had implemented a fire protection program that adequately controlled combustibles and ignition sources within the plant, effectively maintained fire detection and suppression capability, maintained passive fire protection features in good material condition, and implemented adequate compensatory measures for out-of-service, degraded or inoperable fire protection equipment, systems, or features in accordance with the licensee's fire plan.",73,0,497,ML12220A342.txt
U,"The inspectors selected fire areas based on their overall contribution to internal fire risk as documented in the plant's Individual Plant Examination of External Events with later additional insights, their potential to impact equipment which could initiate or mitigate a plant transient, or their impact on the plant's ability to respond to a security event.",73,497,857,ML12220A342.txt
U,"Using the documents listed in the Attachment to this report, the inspectors verified fire hoses and extinguishers were in their designated locations and available for immediate use; fire detectors and sprinklers were unobstructed; transient material loading was within the analyzed limits; and fire doors, dampers, and penetration seals appeared to be in satisfactory condition.",73,857,1235,ML12220A342.txt
U,The inspectors also verified minor issues identified during the inspection were entered into the licensee's CAP.,73,1235,1347,ML12220A342.txt
U,Documents reviewed are listed in the Attachment to this report.,73,1347,1410,ML12220A342.txt
U,6,75,0,1,ML12220A342.txt
U,Enclosure,77,0,9,ML12220A342.txt
U,These activities constituted six quarterly fire protection inspection samples as defined in IP 71111.05-05. b.,79,0,111,ML12220A342.txt
U,Findings No findings were identified.,79,111,148,ML12220A342.txt
U,1R06 Flooding (71111.06) .1 a.,79,148,178,ML12220A342.txt
U,Internal Flooding Inspection Scope The inspectors reviewed selected risk important plant design features and licensee procedures intended to protect the plant and its safety-related equipment from internal flooding events.,79,178,400,ML12220A342.txt
U,"The inspectors reviewed flood analyses and design documents, including the UFSAR, engineering calculations, and abnormal operating procedures to identify licensee commitments.",79,400,575,ML12220A342.txt
U,"In addition, the inspectors reviewed licensee drawings to identify areas and equipment that may be affected by internal flooding caused by the failure or misalignment of nearby sources of water, such as the fire suppression or the circulating water systems.",79,575,832,ML12220A342.txt
U,The inspectors also reviewed the licensee's corrective action documents with respect to past flood-related items identified in the CAP to verify the adequacy of the corrective actions.,79,832,1016,ML12220A342.txt
U,"The inspectors performed a walk down of the following plant area(s) to assess the adequacy of watertight doors and verify drains and sumps were clear of debris and were operable, and that the licensee complied with its commitments: åá åá åá åá reactor building corner rooms basement and subbasement; reactor building component cooling water heat exchanger and pump room; high pressure coolant injection (HPCI) room; and control air compressor room.",79,1016,1460,ML12220A342.txt
U,Documents reviewed during this inspection are listed in the Attachment to this report.,81,0,86,ML12220A342.txt
U,These activities constituted one internal flooding inspection sample as defined in IP 71111.06-05. b.,81,86,187,ML12220A342.txt
U,Findings No findings were identified.,81,187,224,ML12220A342.txt
U,"1R08 Inservice Inspection Activities (71111.08G) From April 2 through April 5, 2012, the inspectors conducted a review of the implementation of the licensee's inservice inspection (ISI) program for monitoring degradation of the reactor coolant system, risk-significant piping and components, and containment systems.",81,224,540,ML12220A342.txt
U,These activities constituted one inservice inspection sample as defined in IP 71111.08-05.,81,540,630,ML12220A342.txt
U,7,83,0,1,ML12220A342.txt
U,Enclosure,85,0,9,ML12220A342.txt
U,.1 a.,87,0,6,ML12220A342.txt
U,"Piping Systems In-Service Inspection Inspection Scope The inspectors observed the following non-destructive examinations mandated by the American Society of Mechanical Engineers (ASME) Code, Section XI, to evaluate compliance with the American Society of Mechanical Engineers Code Sections XI and V requirements and if any indications and defects were detected, to determine if these were dispositioned in accordance with the ASME Code or an NRC-approved alternative requirement.",89,0,479,ML12220A342.txt
U,"åá åá åá åá åá Ultrasonic Examination of the Feedwater Loop B Circumferential Weld SW-N21-2336-1WU, Report No.",89,479,584,ML12220A342.txt
U,"UT-S12-011; Ultrasonic Examination of the Feedwater Loop B Circumferential Weld SW-N21-2336-1WL, Report No.",89,584,691,ML12220A342.txt
U,"UT-S12-012; Ultrasonic Examination of the Feedwater Loop B Circumferential Weld SW-N21-2336-1WD, Report No.",89,691,798,ML12220A342.txt
U,"UT-S12-014; Visual Examination of Feedwater Loop B Circumferential Weld SW-N21-2336-1WU, Report No.",89,798,897,ML12220A342.txt
U,"VT-S12-013; and Magnetic Particle Examination of the Main Steam Circumferential Weld SW-N30-3258-7WK, Report No.",89,897,1009,ML12220A342.txt
U,MT-S12-008.,89,1009,1020,ML12220A342.txt
U,"During the prior outage non-destructive surface and volumetric examinations, the licensee did not identify any relevant/recordable indications.",91,0,143,ML12220A342.txt
U,"Therefore, no NRC review was completed for this inspection procedure attribute.",91,143,222,ML12220A342.txt
U,The licensee had not performed pressure boundary welding since the beginning of the preceding outage for Fermi Unit 2.,91,222,340,ML12220A342.txt
U,"Therefore, no NRC review was completed for this inspection procedure attribute.",91,340,419,ML12220A342.txt
U,b.,91,419,421,ML12220A342.txt
U,Findings No findings were identified.,91,421,458,ML12220A342.txt
U,.2 a.,91,458,463,ML12220A342.txt
U,Identification and Resolution of Problems Inspection Scope The inspectors performed a review of ISI-related problems entered into the licensee's CAP and conducted interviews with licensee staff to determine if the licensee had: åá åá åá established an appropriate threshold for identifying ISI-related problems; performed a root cause (if applicable) and taken appropriate corrective actions; and evaluated operating experience and industry generic issues related to ISI and pressure boundary integrity.,91,463,963,ML12220A342.txt
U,"The inspectors performed these reviews to evaluate compliance with 10 CFR Part 50, Appendix B, Criterion XVI, ""Corrective Action,"" requirements.",93,0,144,ML12220A342.txt
U,The corrective action documents reviewed by the inspectors are listed in the Attachment to this report.,93,144,247,ML12220A342.txt
U,8,95,0,1,ML12220A342.txt
U,Enclosure,97,0,9,ML12220A342.txt
U,b.,99,0,3,ML12220A342.txt
U,Findings No findings were identified.,101,0,37,ML12220A342.txt
U,"1R11 Licensed Operator Requalification Program (71111.11) .1 a. Resident Inspector Quarterly Review of Licensed Operator Requalification (71111.11Q) Inspection Scope On May 15, 2012, the inspectors observed a crew of licensed operators in the plant's simulator during licensed operator requalification training to verify operator performance was adequate, evaluators were identifying and documenting crew performance problems, and training was being conducted in accordance with licensee procedures.",103,0,499,ML12220A342.txt
U,"The inspectors evaluated the following areas: åá åá åá åá åá åá åá åá licensed operator performance; crew's clarity and formality of communications; ability to take timely actions in the conservative direction; prioritization, interpretation, and verification of annunciator alarms; correct use and implementation of abnormal and emergency procedures; control board manipulations; oversight and direction from supervisors; and ability to identify and implement appropriate TS actions and Emergency Plan actions and notifications.",103,499,1020,ML12220A342.txt
U,The crew's performance in these areas was compared to pre-established operator action expectations and successful critical task completion requirements.,105,0,152,ML12220A342.txt
U,Documents reviewed are listed in the Attachment to this report.,105,152,215,ML12220A342.txt
U,This inspection constituted one quarterly licensed operator requalification program simulator sample as defined in IP 71111.11. b.,105,215,345,ML12220A342.txt
U,Findings No findings were identified.,105,345,382,ML12220A342.txt
U,".2 a. Resident Inspector Quarterly Observation of Heightened Activity or Risk (71111.11Q) Inspection Scope On May 2-3, 2012, the inspectors observed activities in the control room during removal of the Residual Heat Removal (RHR) system from shutdown cooling mode and placement into standby, entry into Mode 2, reactor startup, and power ascension following RFO-15.",105,382,747,ML12220A342.txt
U,This was an activity that required heightened awareness or was related to increased risk.,105,747,836,ML12220A342.txt
U,"The inspectors evaluated the following areas: åá åá åá åá licensed operator performance; crew's clarity and formality of communications; ability to take timely actions in the conservative direction; prioritization, interpretation, and verification of annunciator alarms (if applicable); 9 Enclosure",105,836,1130,ML12220A342.txt
U,åá åá åá åá,107,0,8,ML12220A342.txt
U,correct use and implementation of procedures; control board (or equipment) manipulations; oversight and direction from supervisors; and ability to identify and implement appropriate TS actions and Emergency Plan actions and notifications (if applicable).,109,0,254,ML12220A342.txt
U,"The performance in these areas was compared to pre-established operator action expectations, procedural compliance and task completion requirements.",111,0,148,ML12220A342.txt
U,Documents reviewed are listed in the Attachment to this report.,111,148,211,ML12220A342.txt
U,This inspection constituted one quarterly licensed operator heightened activity/task sample as defined in IP 71111.11. b.,111,211,332,ML12220A342.txt
U,Findings No findings were identified.,111,332,369,ML12220A342.txt
U,1R12 Maintenance Effectiveness (71111.12) .1 a.,111,369,416,ML12220A342.txt
U,"Routine Quarterly Evaluations (71111.12Q) Inspection Scope The inspectors evaluated degraded performance issues involving the following risk-significant systems: åá åá åá B3100, reactor recirculation system; T2300, primary containment; and R3000, emergency diesel generators (EDGs).",111,416,695,ML12220A342.txt
U,"The inspectors reviewed events such as where ineffective equipment maintenance had resulted or could have resulted in valid or invalid automatic actuations of engineered safeguards systems and independently verified the licensee's actions to address system performance or condition problems in terms of the following: åá åá åá åá åá åá åá åá implementing appropriate work practices; identifying and addressing common cause failures; scoping of systems in accordance with 10 CFR 50.65(b) of the maintenance rule; characterizing system reliability issues for performance; charging unavailability for performance; trending key parameters for condition monitoring; ensuring 10 CFR 50.65(a)(1) or (a)(2) classification or re-classification; and verifying appropriate performance criteria for structures, systems, and components functions classified as (a)(2), or appropriate and adequate goals and corrective actions for systems classified as (a)(1).",113,0,937,ML12220A342.txt
U,"The inspectors assessed performance issues with respect to the reliability, availability, and condition monitoring of the system.",115,0,129,ML12220A342.txt
U,"In addition, the inspectors verified maintenance effectiveness issues were entered into the CAP with the appropriate significance characterization.",115,129,276,ML12220A342.txt
U,Documents reviewed are listed in the Attachment to this report.,115,276,339,ML12220A342.txt
U,10 Enclosure,115,339,351,ML12220A342.txt
U,This inspection constituted three quarterly maintenance effectiveness samples as defined in IP 71111.12-05. b.,117,0,111,ML12220A342.txt
U,Findings No findings were identified.,117,111,148,ML12220A342.txt
U,1R13 Maintenance Risk Assessments and Emergent Work Control (71111.13) .1 a.,117,148,224,ML12220A342.txt
