label_SALLY,text,line,start_pos,end_pos,file
U,"U.S. NUCLEAR REGULATORY COMMISSION REGION III Docket Nos: License Nos: Report No: Licensee: Facility: Location: Dates: Inspectors: 50-237; 50-249 DPR-19; DPR-25 05000237/2013004; 05000249/2013004 Exelon Generation Company, LLC Dresden Nuclear Power Station, Units 2 and 3 Morris, IL July 1 through September 30, 2013 G. Roach, Senior Resident Inspector D. MelÌ©ndez-ColÌ_n, Resident Inspector D. Lords, Resident Inspector, Clinton Power Station T. Go, Health Physicist V. Meghani, Reactor Inspector A. Shaikh, Reactor Engineer E. Sanchez-Santiago, Reactor Inspector R. Elliott, Reactor Engineer P. Pelke, Acting Chief Projects Branch 6 Division of Reactor Projects",15,0,663,ML13308A903.txt
U,Approved by:,17,0,12,ML13308A903.txt
U,Enclosure,19,0,9,ML13308A903.txt
U,TABLE OF CONTENTS SUMMARY OF FINDINGS ........................................................................................................... 1 REPORT DETAILS ....................................................................................................................... 3 Summary of Plant Status ........................................................................................................... 3 1.,21,0,422,ML13308A903.txt
U,REACTOR SAFETY ........................................................................................................ 3 1R01 1R04 1R05 1R06 1R11 1R12 1R13 1R15 1R18 1R19 1R20 1R22 Adverse Weather Protection (71111.01) .............................................................. 3 Equipment Alignment (71111.04) ........................................................................ 4 Fire Protection (71111.05) ................................................................................... 5 Flooding (71111.06) ............................................................................................. 6 Licensed Operator Requalification Program (71111.11) ...................................... 6 Maintenance Effectiveness (71111.12) ................................................................ 8 Maintenance Risk Assessments and Emergent Work Control (71111.13) .......... 9 Operability Determinations and Functional Assessments (71111.15) ................. 9 Plant Modifications (71111.18) .......................................................................... 13 Post-Maintenance Testing (71111.19) ............................................................... 13 Outage Activities (71111.20) .............................................................................. 15 Surveillance Testing (71111.22) ........................................................................ 16,21,422,1834,ML13308A903.txt
U,2,23,0,2,ML13308A903.txt
U,"RADIATION SAFETY .................................................................................................... 17 2RS8 Radioactive Solid Waste Processing and Radioactive Material Handling, Storage, and Transportation (71124.08) ............................................................ 17",23,2,300,ML13308A903.txt
U,4,25,0,2,ML13308A903.txt
U,OTHER ACTIVITIES...................................................................................................... 21 4OA1 4OA2 4OA3 4OA5 4OA6 4OA7 Performance Indicator Verification (71151) ....................................................... 21 Identification and Resolution of Problems (71152) ............................................ 24 Follow Up of Events and Notices of Enforcement Discretion (71153) ............... 25 OTHER ACTIVITIES .......................................................................................... 28 Management Meetings ...................................................................................... 28 Licensee-Identified Violations ............................................................................ 28,25,2,770,ML13308A903.txt
U,"SUPPLEMENTAL INFORMATION ............................................................................................... 1 KEY POINTS OF CONTACT..................................................................................................... 1 LIST OF ITEMS OPENED, CLOSED AND DISCUSSED ......................................................... 3 LIST OF DOCUMENTS REVIEWED......................................................................................... 4 LIST OF ACRONYMS USED .................................................................................................. 13",27,0,592,ML13308A903.txt
U,Enclosure,29,0,9,ML13308A903.txt
U,"SUMMARY OF FINDINGS Inspection Report (IR) 05000237/2013004, 05000249/2013004; 07/01/2013 å_ 09/30/2013; Dresden Nuclear Power Station, Units 2 & 3; Operability Determinations and Functional Assessments.",31,0,203,ML13308A903.txt
U,This report covers a three-month period of inspection by resident inspectors and announced baseline inspections by regional inspectors.,31,203,338,ML13308A903.txt
U,One Green finding was identified by the inspectors.,31,338,389,ML13308A903.txt
U,The finding was considered a non-cited violation (NCV) of NRC regulations.,31,389,463,ML13308A903.txt
U,"The significance of inspection findings is indicated by their color (i.e., greater than Green, or Green, White, Yellow, Red) and determined using Inspection Manual Chapter (IMC) 0609, ""Significance Determination Process"" dated June 2, 2011.",31,463,703,ML13308A903.txt
U,"Cross-cutting aspects are determined using Inspection Manual Chapter (IMC) 0310, ""Components Within the Cross Cutting Areas"" dated October 28, 2011.",31,703,851,ML13308A903.txt
U,"All violations of NRC requirements are dispositioned in accordance with the NRC's Enforcement Policy dated January 28, 2013.",31,851,975,ML13308A903.txt
U,"The NRC's program for overseeing the safe operation of commercial nuclear power reactors is described in NUREG-1649, ""Reactor Oversight Process"" Revision 4, dated December 2006.",31,975,1152,ML13308A903.txt
U,NRC-Identified Findings Cornerstone: Mitigating Systems åá Severity Level IV.,31,1152,1228,ML13308A903.txt
O,"A Severity Level IV NCV of 10 CFR 50.71(e), ""Periodic Update of the Final Safety Analysis Report"" (USFAR) and an accompanying Green finding were identified by the inspectors for the licensee's failure to update the Updated Final Safety Analysis Report (UFSAR) for a design modification performed on the Unit 3 reactor water cleanup (RWCU) system.",31,1228,1574,ML13308A903.txt
O,"Specifically, the licensee did not update Dresden UFSAR Section 5.4.8, ""Reactor Water Cleanup System,"" to reflect changes made during a design modification installed on Unit 3 in 1997.",31,1574,1758,ML13308A903.txt
U,The design changes included reducing the pipe dimension of RWCU piping outside of the primary containment and eliminating a string of regenerative and non-regenerative heat exchangers.,31,1758,1942,ML13308A903.txt
O,The licensee also identified several high energy line break (HELB) calculations which did not include the design modification when determining the impact on environmentally qualified components affected by a failure of the RWCU system piping outside of the primary containment structure.,31,1942,2229,ML13308A903.txt
U,Corrective actions included submitting a UFSAR change request to include the appropriate operating characteristics and specifications under the present design.,31,2229,2388,ML13308A903.txt
U,"In addition, the licensee reviewed all affected calculations to ensure no nonconservative outcomes resulted based on the design modifications installed.",31,2388,2540,ML13308A903.txt
U,"This finding was determined to be more than minor using IMC 0612, ""Power Reactor Inspection Reports,"" Appendix B, ""Issue Screening,"" dated September 7, 2012 because, if left uncorrected, the performance deficiency could have led to a more significant safety concern.",31,2540,2806,ML13308A903.txt
U,"Specifically, failure to update the UFSAR with the actual RWCU system configuration prevented the inspectors from readily concluding that the design change would not require additional calculational analyses for HELB.",31,2806,3023,ML13308A903.txt
U,"The inspectors completed a Phase 1 significance determination of this issue using IMC 0609, ""Significance Determination Process,"" Attachment 0609.04, ""Initial Characterization of Findings,"" dated July 1, 2012 and IMC 0609, Appendix A, ""The Significance Determination Process (SDP) For Findings At-Power,"" dated July 1, 2012.",31,3023,3347,ML13308A903.txt
U,"The inspectors answered NO to all questions in Exhibit 2, Section A, ""Mitigating SSCs and Functionality,"" therefore the finding screened as Green (very low safety significance).",31,3347,3524,ML13308A903.txt
U,In accordance with 1 Enclosure,31,3524,3554,ML13308A903.txt
U,"Section 6.1.d.3 of the NRC Enforcement Policy, this violation is categorized as Severity Level IV because the information was not used to make an unacceptable change to the facility or procedures since the design changes did not result in a reduction of the previous margin to the 10 CFR 100 guidelines nor did they challenge the environmental quality rating of safety related components in the vicinity of the RWCU system during a HELB event outside of containment.",33,0,467,ML13308A903.txt
U,"The inspectors determined that this finding did not reflect present performance because it is a legacy issue with changes made to the facility more than 16 years previously; therefore, there was no cross cutting aspect associated with this finding.",33,467,715,ML13308A903.txt
U,(Section 1R15) B. Licensee-Identified Violations A violation of very low safety significance that was identified by the licensee has been reviewed by the NRC.,33,715,873,ML13308A903.txt
U,Corrective actions taken or planned by the licensee have been entered into the licensee's corrective action program (CAP).,33,873,995,ML13308A903.txt
U,"This violation and CAP tracking numbers are listed in Section 4OA7, of this report.",33,995,1078,ML13308A903.txt
U,2,35,0,1,ML13308A903.txt
U,Enclosure,37,0,9,ML13308A903.txt
U,"REPORT DETAILS Summary of Plant Status Unit 2 On August 10, 2013, operators reduced power to approximately 84 percent for a planned control rod pattern adjustment.",39,0,164,ML13308A903.txt
U,"Operators restored power to 100 percent on August 11, 2013.",39,164,223,ML13308A903.txt
U,"On August 28, 2013, operators reduced power to approximately 98 percent due to an unplanned trip of the 2B circulating water pump.",39,223,353,ML13308A903.txt
U,"On August 29, 2013, power was further reduced due to condenser limitations with the combination of warm intake temperatures and two circulating water pump operation.",39,353,518,ML13308A903.txt
U,Power was reduced to as low as 89 percent during this period of warm weather and two pump operation.,39,518,618,ML13308A903.txt
U,"On September 1, 2013, operators restored power to 100 percent.",39,618,680,ML13308A903.txt
U,"With the exception of planned short duration reduction in power to support control rod pattern adjustments, Unit 2 was maintained at or near full power for the remainder of the inspection period.",39,680,875,ML13308A903.txt
U,"Unit 3 On August 31, 2013, operators reduced power to approximately 66 percent for planned turbine valve testing and control rod pattern adjustment.",39,875,1023,ML13308A903.txt
U,"Operators restored power to 100 percent on September 1, 2013.",39,1023,1084,ML13308A903.txt
U,"With the exception of short periods for routine maintenance and surveillances, Unit 3 operated at full power for the remainder of the reporting period.",39,1084,1235,ML13308A903.txt
U,1,39,1235,1237,ML13308A903.txt
U,"REACTOR SAFETY Cornerstones: Initiating Events, Mitigating Systems, and Barrier Integrity 1R01 Adverse Weather Protection (71111.01) .1 a.",39,1237,1375,ML13308A903.txt
U,"External Flooding Inspection Scope The inspectors observed the licensee's reasonable simulation of the deployment of a segment of the Aqua Dam on July 18, 2013.",39,1375,1535,ML13308A903.txt
U,"Members of the licensee's maintenance staff demonstrated the ability to position, fill, and overlap adjacent sections of the Aqua Dam with oversight and guidance provided by the vendor.",39,1535,1720,ML13308A903.txt
U,"In addition, the inspectors reviewed the licensee's lessons learned document and the licensee's extrapolated timeline estimate for a full deployment of the Aqua Dam based on the time to fill and overlap sections derived from multiple reasonable simulation activities performed by the licensee during the week of July 15 å_ 19, 2013.",39,1720,2051,ML13308A903.txt
U,This inspection constituted one external flooding sample as defined in Inspection Procedure (IP) 71111.01-05.,39,2051,2160,ML13308A903.txt
U,3 Enclosure,39,2160,2171,ML13308A903.txt
U,b.,41,0,3,ML13308A903.txt
U,Findings No findings were identified.,43,0,37,ML13308A903.txt
U,1R04 Equipment Alignment (71111.04) .1 a.,45,0,41,ML13308A903.txt
U,Quarterly Partial System Walkdowns Inspection Scope The inspectors performed partial system walkdowns of the following risk-significant systems: åá åá åá åá 2/3 A standby gas treatment (SBGT) during 2/3 B SBGT out-of-service; Unit 1 diesel fire pump (DFP) during Unit 2/3 DFP out-of-service; 2/3 A isolation condenser make-up (MU) pump during 2/3 B isolation condenser MU pump overhaul; and Unit 2 Division II low pressure coolant injection/containment cooling service water (CCSW) with Division I CCSW inoperable due to a thru wall leak.,45,41,575,ML13308A903.txt
U,The inspectors selected these systems based on their risk significance relative to the Reactor Safety Cornerstones at the time they were inspected.,47,0,147,ML13308A903.txt
U,"The inspectors attempted to identify any discrepancies that could impact the function of the system and, therefore, potentially increase risk.",47,147,289,ML13308A903.txt
U,"The inspectors reviewed applicable operating procedures, system diagrams, UFSAR, Technical Specification (TS) requirements, outstanding work orders (WOs), condition reports, and the impact of ongoing work activities on redundant trains of equipment in order to identify conditions that could have rendered the systems incapable of performing their intended functions.",47,289,656,ML13308A903.txt
U,The inspectors also walked down accessible portions of the systems to verify system components and support equipment were aligned correctly and operable.,47,656,809,ML13308A903.txt
U,The inspectors examined the material condition of the components and observed operating parameters of equipment to verify that there were no obvious deficiencies.,47,809,971,ML13308A903.txt
U,The inspectors also verified that the licensee had properly identified and resolved equipment alignment problems that could cause initiating events or impact the capability of mitigating systems or barriers and entered them into the corrective action program (CAP) with the appropriate significance characterization.,47,971,1287,ML13308A903.txt
U,Documents reviewed are listed in the Attachment to this report.,47,1287,1350,ML13308A903.txt
U,These activities constituted four partial system walkdown samples as defined in IP 71111.04-05. b.,47,1350,1448,ML13308A903.txt
U,Findings No findings were identified.,47,1448,1485,ML13308A903.txt
U,.2 a.,47,1485,1490,ML13308A903.txt
U,"Semi-Annual Complete System Walkdown Inspection Scope From September 20 - 30, 2013, the inspectors performed a complete system alignment inspection of the Unit 3 control rod drive system to verify the functional capability of the 4 Enclosure",47,1490,1731,ML13308A903.txt
U,system.,49,0,8,ML13308A903.txt
U,This system was selected because it was considered both safety significant and risk significant in the licensee's probabilistic risk assessment.,49,8,152,ML13308A903.txt
U,"The inspectors walked down the system to review mechanical and electrical equipment lineups; electrical power availability; system pressure and temperature indications, as appropriate; component labeling; component lubrication; component and equipment cooling; hangers and supports; operability of support systems; and to ensure that ancillary equipment or debris did not interfere with equipment operation.",49,152,559,ML13308A903.txt
U,A review of a sample of past and outstanding WOs was performed to determine whether any deficiencies significantly affected the system function.,49,559,703,ML13308A903.txt
U,"In addition, the inspectors reviewed the CAP database to ensure that system equipment alignment problems were being identified and appropriately resolved.",49,703,857,ML13308A903.txt
U,Documents reviewed are listed in the Attachment to this report.,49,857,920,ML13308A903.txt
U,These activities constituted one complete system walkdown sample as defined in IP 71111.04-05. b.,49,920,1017,ML13308A903.txt
U,Findings No findings were identified.,49,1017,1054,ML13308A903.txt
U,1R05 Fire Protection (71111.05) .1 a.,49,1054,1091,ML13308A903.txt
U,"Routine Resident Inspector Tours (71111.05Q) Inspection Scope The inspectors conducted fire protection walkdowns which were focused on availability, accessibility, and the condition of firefighting equipment in the following risk-significant plant areas: åá åá åá åá Unit 2 Containment Cooling Service Water Pumps, elevation 495' Fire Zone 8.2.2A; Unit 3 Diesel Generator, elevation 517' Fire Zone 9.0B; Unit 2 Switchgear & Motor Control Center, elevation 517' Fire Zone 8.2.5A; and Unit 3 Switchgear Area, elevation 517', Fire Zone 8.2.5E.",49,1091,1627,ML13308A903.txt
U,"The inspectors reviewed areas to assess if the licensee had implemented a fire protection program that adequately controlled combustibles and ignition sources within the plant, effectively maintained fire detection and suppression capability, maintained passive fire protection features in good material condition, and implemented adequate compensatory measures for out-of-service, degraded or inoperable fire protection equipment, systems, or features in accordance with the licensee's fire plan.",51,0,497,ML13308A903.txt
U,"The inspectors selected fire areas based on their overall contribution to internal fire risk as documented in the plant's Individual Plant Examination of External Events with later additional insights, their potential to impact equipment which could initiate or mitigate a plant transient, or their impact on the plant's ability to respond to a security event.",51,497,857,ML13308A903.txt
U,"Using the documents listed in the Attachment to this report, the inspectors verified that fire hoses and extinguishers were in their designated locations and available for immediate use; that fire detectors and sprinklers were unobstructed; that transient material loading was within the analyzed limits; and fire doors, dampers, and penetration 5 Enclosure",51,857,1214,ML13308A903.txt
U,seals appeared to be in satisfactory condition.,53,0,48,ML13308A903.txt
U,The inspectors also verified that minor issues identified during the inspection were entered into the licensee's CAP.,53,48,165,ML13308A903.txt
U,Documents reviewed are listed in the Attachment to this report.,53,165,228,ML13308A903.txt
U,These activities constituted four quarterly fire protection inspection samples as defined in IP 71111.05-05. b.,53,228,339,ML13308A903.txt
U,Findings No findings were identified.,53,339,376,ML13308A903.txt
U,1R06 Flooding (71111.06) .1 a.,53,376,406,ML13308A903.txt
U,Internal Flooding Inspection Scope The inspectors reviewed selected risk important plant design features and licensee procedures intended to protect the plant and its safety-related equipment from internal flooding events.,53,406,628,ML13308A903.txt
U,"The inspectors reviewed flood analyses and design documents, including the UFSAR, engineering calculations, and abnormal operating procedures to identify licensee commitments.",53,628,803,ML13308A903.txt
U,The specific documents reviewed are listed in the Attachment to this report.,53,803,879,ML13308A903.txt
U,"In addition, the inspectors reviewed licensee drawings to identify areas and equipment that may be affected by internal flooding caused by the failure or misalignment of nearby sources of water, such as the fire suppression or the circulating water systems.",53,879,1136,ML13308A903.txt
U,The inspectors also reviewed the licensee's corrective action documents with respect to past flood-related items identified in the corrective action program to verify the adequacy of the corrective actions.,53,1136,1342,ML13308A903.txt
U,"The inspectors performed a walkdown of the following plant area to assess the adequacy of watertight doors and verify drains and sumps were clear of debris and were operable, and that the licensee complied with its commitments: åá Standby Cooling Service Water Header Pipe Leak on Turbine Building Elevation 549'.",53,1342,1654,ML13308A903.txt
U,This inspection constituted one internal flooding sample as defined in IP 71111.06-05. b.,55,0,89,ML13308A903.txt
U,Findings No findings were identified.,55,89,126,ML13308A903.txt
U,"1R11 Licensed Operator Requalification Program (71111.11) .1 a. Resident Inspector Quarterly Review of Licensed Operator Requalification (71111.11Q) Inspection Scope On August 26, 2013, and again on September 6, 2013, the inspectors observed a crew of licensed operators in the plant's simulator during licensed operator requalification training to verify that operator performance was adequate, that evaluators were identifying and documenting crew performance problems, and training was being 6 Enclosure",55,126,632,ML13308A903.txt
U,conducted in accordance with licensee procedures.,57,0,50,ML13308A903.txt
U,"The inspectors evaluated the following areas: åá åá åá åá åá åá åá åá licensed operator performance; crew's clarity and formality of communications; ability to take timely actions in the conservative direction; prioritization, interpretation, and verification of annunciator alarms; correct use and implementation of abnormal and emergency procedures; control board manipulations; oversight and direction from supervisors; and ability to identify and implement appropriate TS actions and Emergency Plan actions and notifications.",57,50,571,ML13308A903.txt
U,The crew's performance in these areas was compared to pre-established operator action expectations and successful critical task completion requirements.,59,0,152,ML13308A903.txt
U,Documents reviewed are listed in the Attachment to this report.,59,152,215,ML13308A903.txt
U,This inspection constituted two quarterly licensed operator requalification program simulator samples as defined in IP 71111.11. b.,59,215,346,ML13308A903.txt
U,Findings No findings were identified.,59,346,383,ML13308A903.txt
U,".2 a. Resident Inspector Quarterly Observation of Heightened Activity or Risk (71111.11Q) Inspection Scope On September 6, 2013, the inspectors observed operators troubleshooting Unit 3 turbine runback received during stator water cooling pump swap.",59,383,632,ML13308A903.txt
U,This was an activity that required heightened awareness and was related to increased risk.,59,632,722,ML13308A903.txt
U,"The inspectors evaluated the following areas: åá åá åá åá åá åá åá åá licensed operator performance; crew's clarity and formality of communications; ability to take timely actions in the conservative direction; prioritization, interpretation, and verification of annunciator alarms (if applicable); correct use and implementation of procedures; control board (or equipment) manipulations; oversight and direction from supervisors; and ability to identify and implement appropriate TS actions and Emergency Plan actions and notifications (if applicable).",59,722,1267,ML13308A903.txt
U,"The performance in these areas was compared to pre-established operator action expectations, procedural compliance and task completion requirements.",61,0,148,ML13308A903.txt
U,Documents reviewed are listed in the Attachment to this report.,61,148,211,ML13308A903.txt
U,This inspection constituted one quarterly licensed operator heightened activity/risk sample as defined in IP 71111.11.,61,211,329,ML13308A903.txt
U,7 Enclosure,61,329,340,ML13308A903.txt
U,b.,63,0,3,ML13308A903.txt
U,Findings No findings were identified.,65,0,37,ML13308A903.txt
U,1R12 Maintenance Effectiveness (71111.12) .1 a.,67,0,47,ML13308A903.txt
U,Routine Quarterly Evaluations (71111.12Q) Inspection Scope The inspectors evaluated degraded performance issues involving the following risk-significant systems: åá åá Maintenance Rule (MR) Z41 å_ Fire Protection; and MR Z44 å_ Circulating Water.,67,47,289,ML13308A903.txt
U,"The inspectors reviewed events such as where ineffective equipment maintenance had resulted in valid or invalid automatic actuations of engineered safeguards systems and independently verified the licensee's actions to address system performance or condition problems in terms of the following: åá åá åá åá åá åá åá åá implementing appropriate work practices; identifying and addressing common cause failures; scoping of systems in accordance with 10 CFR 50.65(b) of the maintenance rule; characterizing system reliability issues for performance; charging unavailability for performance; trending key parameters for condition monitoring; ensuring 10 CFR 50.65(a)(1) or (a)(2) classification or re-classification; and verifying appropriate performance criteria for structures, systems, and components (SSCs)/functions classified as (a)(2), or appropriate and adequate goals and corrective actions for systems classified as (a)(1).",69,0,921,ML13308A903.txt
U,"The inspectors assessed performance issues with respect to the reliability, availability, and condition monitoring of the system.",71,0,129,ML13308A903.txt
U,"In addition, the inspectors verified maintenance effectiveness issues were entered into the CAP with the appropriate significance characterization.",71,129,276,ML13308A903.txt
U,Documents reviewed are listed in the Attachment to this report.,71,276,339,ML13308A903.txt
U,This inspection constituted two quarterly maintenance effectiveness samples as defined in IP 71111.12-05. b.,71,339,447,ML13308A903.txt
U,Findings No findings were identified.,71,447,484,ML13308A903.txt
U,8,73,0,1,ML13308A903.txt
U,Enclosure,75,0,9,ML13308A903.txt
U,1R13 Maintenance Risk Assessments and Emergent Work Control (71111.13) .1 a.,77,0,77,ML13308A903.txt
U,Maintenance Risk Assessments and Emergent Work Control Inspection Scope The inspectors reviewed the licensee's evaluation and management of plant risk for the maintenance and emergent work activities affecting risk-significant and safety-related equipment listed below to verify that the appropriate risk assessments were performed prior to removing equipment for work: åá åá åá åá Unit 2 Yellow Risk during 2B Fuel Pool Cooling(FPC) Heat Exchanger Clean/Inspection; Unit 2 Yellow Risk during 2A FPC Heat Exchanger Clean/Inspection; Unit 2 Yellow Risk due to Division I CCSW out of service for leak repairs; and Both Units Yellow Risk due to Planned Maintenance on 2/3 `B' SBGT.,77,77,751,ML13308A903.txt
U,These activities were selected based on their potential risk significance relative to the Reactor Safety Cornerstones.,79,0,118,ML13308A903.txt
U,"As applicable for each activity, the inspectors verified that risk assessments were performed as required by 10 CFR 50.65(a)(4) and were accurate and complete.",79,118,277,ML13308A903.txt
U,"When emergent work was performed, the inspectors verified that the plant risk was promptly reassessed and managed.",79,277,391,ML13308A903.txt
U,"The inspectors reviewed the scope of maintenance work, discussed the results of the assessment with the licensee's probabilistic risk analyst or shift technical advisor, and verified plant conditions were consistent with the risk assessment.",79,391,632,ML13308A903.txt
U,"The inspectors also reviewed TS requirements and walked down portions of redundant safety systems, when applicable, to verify risk analysis assumptions were valid and applicable requirements were met.",79,632,832,ML13308A903.txt
U,Documents reviewed during this inspection are listed in the Attachment to this report.,79,832,918,ML13308A903.txt
U,These maintenance risk assessments and emergent work control activities constituted four samples as defined in IP 71111.13-05. b.,79,918,1047,ML13308A903.txt
U,Findings No findings were identified.,79,1047,1084,ML13308A903.txt
U,1R15 Operability Determinations and Functional Assessments (71111.15) .1 a. Operability Evaluations Inspection Scope The inspectors reviewed the following issues: åá åá CCSW Check Valve Slow to Reposition for Emergency Core Cooling System (ECCS) room coolers; Unit 2 and Unit 3 Rod Block Monitor Electronics Fault Resulting in a Potentially Non-Conservative Setpoint;,79,1084,1449,ML13308A903.txt
U,9,81,0,1,ML13308A903.txt
U,Enclosure,83,0,9,ML13308A903.txt
U,åá åá åá,85,0,6,ML13308A903.txt
U,"EC Evaluation 394150, ""Technical Evaluation to Determine the Impact on Secondary Containment when Running a Hydrolazing Hose through Penetration N-38 and Gate Valve 2-1699-125,"" Revision 1; Feedwater temperature reduction (FWTR) effect on reactor water clean-up (RWCU) high energy line break (HELB) and instrument line HELB and equipment EQ; and HPCI Operability with the Turning Gear Non-Functional.",87,0,400,ML13308A903.txt
U,The inspectors selected these potential operability issues based on the risk significance of the associated components and systems.,89,0,131,ML13308A903.txt
U,The inspectors evaluated the technical adequacy of the evaluations to ensure that TS operability was properly justified and the subject component or system remained available such that no unrecognized increase in risk occurred.,89,131,358,ML13308A903.txt
U,The inspectors compared the operability and design criteria in the appropriate sections of the TS and UFSAR to the licensee's evaluations to determine whether the components or systems were operable.,89,358,557,ML13308A903.txt
U,"Where compensatory measures were required to maintain operability, the inspectors determined whether the measures in place would function as intended and were properly controlled.",89,557,736,ML13308A903.txt
U,"The inspectors determined, where appropriate, compliance with bounding limitations associated with the evaluations.",89,736,851,ML13308A903.txt
U,"Additionally, the inspectors reviewed a sampling of corrective action documents to verify that the licensee was identifying and correcting any deficiencies associated with operability evaluations.",89,851,1047,ML13308A903.txt
U,Documents reviewed are listed in the Attachment to this report.,89,1047,1110,ML13308A903.txt
U,This operability inspection constituted five samples as defined in IP 71111.15-05. b.,89,1110,1195,ML13308A903.txt
U,Findings,89,1195,1203,ML13308A903.txt
O,"(1) Failure to Update the Updated Final Safety Analysis Report for Reactor Water Cleanup System Design Changes Introduction: A Severity Level IV NCV of 10 CFR 50.71(e), ""Periodic Update of the Final Safety Analysis Report,"" and an accompanying Green finding were identified by the inspectors for the licensee's failure to update the UFSAR for a design modification performed on the Unit 3 RWCU system.",91,0,401,ML13308A903.txt
O,"Specifically, the licensee did not update Dresden UFSAR Section 5.4.8, ""Reactor Water Cleanup System (RWCU),"" to reflect changes made during a design modification installed on Unit 3 in 1997.",91,401,592,ML13308A903.txt
U,The design changes included reducing the pipe dimension of RWCU piping outside of the primary containment and eliminating a string of regenerative and non-regenerative heat exchangers.,91,592,776,ML13308A903.txt
U,Discussion: The licensee performed design modifications to remove components potentially susceptible to intragranular stress corrosion cracking (IGSCC) to the Unit 2 (1996) and Unit 3 (1997) RWCU systems to include reducing the dimensions of piping outside of containment from 8 inches to 6 inches in diameter and by isolating one string of regenerative and non-regenerative heat exchangers on each unit.,91,776,1180,ML13308A903.txt
O,"During a recent HELB analysis to support the increased core flow (ICF) license amendment, the licensee noted that previous HELB analyses, such as for extended power uprate, did not consider the effects of feed water temperature reduction (FWTR) on the mass and energy liberated during a HELB on environmentally qualified (EQ) safety related components in the reactor building and the 10 CFR 100 accident 10 Enclosure",91,1180,1596,ML13308A903.txt
U,radiological release limits for the RWCU system and the reactor instrument line break scenario.,93,0,96,ML13308A903.txt
U,"Specifically, during coast down periods at the end of an operating cycle or if a feedwater heater string is isolated at power, FWTR would enable the licensee to operate at greater than 30å¡F and up to 120å¡F below nominal feedwater temperature values.",93,96,345,ML13308A903.txt
U,From a HELB standpoint this would mean greater mass and energy would be released potentially impacting the EQ rating of safety related components in the vicinity of the break and offsite dose limits under 10 CFR 100.,93,345,561,ML13308A903.txt
U,As a result the licensee re-evaluated HELB for RWCU and the instrument line break.,93,561,643,ML13308A903.txt
U,The inspectors noted that the licensee reported that non-conservatisms rising from not considering FWTR would be mitigated and actually overcome by the significant conservatisms built into the RWCU HELB calculations.,93,643,859,ML13308A903.txt
U,The most significant conservatism was that the RWCU HELB calculations did not consider the change in piping dimensions which were implemented as a part of the major modifications that took place in the 1990's.,93,859,1068,ML13308A903.txt
